-6.25273,-7.39036
-6.65666,-7.71766
-7.24954,-9.64904
-6.8133,-9.8009
-6.92223,-8.65929
-6.27036,-7.74961
-5.96635,-8.97047
-6.38861,-8.05087
-5.635,-7.94351
-6.22443,-6.9764
-6.25428,-7.55632
-5.77736,-7.75893
-6.73031,-7.15192
-6.66554,-8.18106
-6.57719,-8.69503
-6.21789,-7.71703
-6.37706,-7.80981
-6.86509,-6.59698
-6.30385,-8.51285
-6.0965,-7.59811
-6.81185,-8.26279
-6.41398,-8.1561
-6.07095,-8.16182
-6.43956,-8.34269
-6.0797,-6.38241
-6.84388,-7.46829
-6.15966,-9.159
-6.61336,-9.16218
-6.71129,-9.01557
-6.37637,-8.71405
-6.35999,-8.26552
-5.87385,-8.30604
-6.89582,-8.39183
-6.39943,-8.59678
-6.49258,-8.33688
-6.3834,-7.4508
-6.64749,-8.44029
-6.6404,-7.81211
-6.66479,-8.59582
-6.30485,-8.22961
-6.29052,-9.50734
-6.69189,-6.90399
-7.06423,-8.79051
-6.77855,-7.26407
-6.26719,-6.45568
-6.3685,-7.54308
-6.45682,-8.1298
-5.57927,-8.78315
-6.38342,-7.90653
-7.5873,-8.97679
-6.09126,-7.93066
-6.61405,-8.05345
-6.3274,-8.39552
-6.28151,-8.07734
-6.59086,-7.17
-6.39702,-7.17474
-6.3579,-7.27603
-6.03533,-7.8804
-6.36224,-8.44148
-6.2063,-6.6711
-6.30953,-9.16826
-6.46047,-6.92586
-6.30393,-7.27784
-5.88893,-9.04523
-6.67793,-8.2725
-6.85166,-7.59014
-5.96592,-8.52519
-5.85074,-7.63394
-6.07093,-8.69982
-6.85374,-7.47271
-6.31217,-8.62011
-6.30795,-9.51201
-6.06861,-7.13436
-6.25471,-7.37523
-6.99436,-7.35953
-6.14536,-7.76883
-6.65217,-7.55761
-7.11282,-8.18514
-7.051,-7.92217
-6.46578,-8.25516
-6.22199,-9.68976
-6.00434,-7.18564
-5.74222,-7.531
-6.81105,-7.82297
-6.28814,-9.84927
-7.0974,-7.12696
-6.58637,-6.76851
-6.18874,-8.54517
-6.27791,-8.66805
-6.84743,-8.72943
-6.5467,-8.13186
-6.44279,-7.51895
-5.94863,-7.4455
-6.37006,-9.1431
-6.53756,-8.00047
-6.76667,-8.32679
-6.21834,-7.53924
3.86896,-1.26156
6.12334,-3.2891
7.08465,-2.53925
5.68299,-1.76215
6.03568,-2.27445
7.10502,-3.06911
7.00164,-3.57153
4.43735,-1.71246
6.55942,-2.22788
5.08672,-1.35971
6.71081,-2.56134
7.65578,-2.43904
2.37964,-0.43091
6.19539,-2.60764
4.94143,-1.79874
7.07252,-3.05702
4.03977,-1.03532
6.70893,-2.51418
6.91552,-1.49095
3.91356,-1.43566
6.44345,-3.11189
6.81451,-2.33474
6.88358,-2.84699
5.37015,-2.38286
5.27581,-1.2951
7.20841,-2.31917
4.68279,-1.7427
5.58678,-1.46549
6.36473,-2.89621
5.36185,-2.24586
5.04594,-2.15094
7.6021,-1.52548
5.0762,-1.57727
8.06953,-5.28411
6.2305,-2.31328
5.51251,-1.35499
4.72462,-2.17248
3.97308,-0.286565
4.19009,-2.22965
4.50119,-2.49857
5.38091,-2.32007
4.45503,-2.58253
4.98157,-1.14835
8.37822,3.66076
9.40139,3.9032
8.81675,3.10493
7.72989,4.3444
8.08965,4.17229
7.99851,3.73863
8.5024,3.91839
8.78834,4.14733
8.52802,3.96262
8.83943,3.58555
8.67223,3.72182
8.43726,3.44143
8.08161,3.31935
8.61602,3.99279
8.6213,3.42639
7.70525,4.38717
8.55126,3.63801
9.15405,3.91576
9.06266,3.94093
8.19653,3.60962
8.84509,3.88991
8.50185,3.22476
7.82616,4.11693
9.3441,3.7928
8.73903,3.7511
9.01016,3.93077
7.76203,4.54846
8.32988,3.72777
9.11094,4.00272
8.26092,4.65221
8.81411,3.91075
9.52706,3.0
9.5581,3.27347
9.10693,3.68584
8.10275,3.80001
8.17632,4.34854
7.85404,4.34552
9.62184,3.1702
8.51644,3.1653
8.90466,3.71603
9.90205,3.35437
8.84212,3.5572
10.464,3.06891
9.60006,3.46741
8.72548,3.45782
9.50517,3.65738
9.23496,3.21038
8.9606,3.92021
8.41281,3.42967
8.1537,3.02098
8.81098,4.32892
7.92883,3.33537
8.6127,3.02311
9.20899,3.02311
8.78216,3.31954
9.49242,3.81817
9.31528,3.56995
9.78382,2.96272
9.50486,3.50355
8.31393,4.30706
8.81235,3.04308
9.17103,3.64786
8.17222,4.48646
8.40818,4.44065
8.34159,4.35206
9.67782,3.60893
8.34095,3.76643
9.53822,3.88935
8.14496,4.48082
9.95279,3.23726
-7.29681,1.25069
-7.78932,2.45949
-9.26335,6.63155
-7.18997,3.74799
-7.15731,5.23432
-7.61854,4.58268
-8.17922,7.29388
-9.34655,5.60711
-8.6414,5.10618
-9.72667,4.97492
-7.00006,1.27185
-6.51707,2.35709
-8.1065,5.16734
-8.32334,3.96037
-6.37854,1.07384
-9.20165,4.33981
-9.67017,4.30449
-8.49236,4.03124
-11.0908,7.32499
-9.03907,5.43862
-8.3289,6.53221
-7.95451,3.16186
-8.87803,5.31928
-6.36024,1.00379
-8.23494,4.56866
-8.69487,2.82989
-9.0413,4.85233
-6.35439,3.82325
-10.7497,8.04314
-8.29117,3.75834
-6.53614,3.35288
-7.55798,4.13967
-8.97567,4.68851
-8.46687,5.5187
-8.242,2.7486
-9.54135,5.70866
-6.50333,3.38709
-9.23101,5.09542
-8.14916,3.35243
-8.3133,4.15217
-6.7897,1.7439
-9.12521,4.86847
-9.18262,5.86126
-9.09466,3.82344
-7.87778,1.70111
-6.72238,3.54405
-7.6279,6.55568
-8.98359,5.17447
-7.4371,3.74627
-7.14627,4.75971
-9.19037,6.52064
-7.62386,2.7104
-7.87474,3.84308
-9.05973,4.44231
-9.30946,4.89777
-6.7385,2.95429
-6.9414,3.29581
-9.79097,4.79916
-9.19063,5.70727
-7.22575,3.42456
-7.5767,6.17037
-7.17034,4.42796
-8.12445,2.18776
-9.07748,3.62498
-8.74694,5.50919
-10.3911,5.94746
-8.81056,6.39046
-9.64251,7.86938
-8.89673,6.66521
-9.25095,4.47528
-5.53029,3.08909
-8.25681,7.7821
-7.09557,4.2832
-8.65734,5.12772
-7.26651,3.14083
-8.01881,4.44287
-8.03426,4.77892
-7.75835,2.90284
-7.96142,4.8735
-7.75717,3.99704
-8.14173,4.06566
-6.83509,3.70718
-8.9678,4.22889
-9.6731,6.14185
-8.38751,3.94977
-1.78883,-0.704504
-2.32285,-0.7853
-2.07925,-2.21561
-1.34499,-1.64176
-1.05048,-1.57238
-0.857177,-2.45152
-1.24202,-0.334144
-1.83966,-2.10326
-3.51927,-1.13436
-2.76484,-0.18325
-1.02373,-0.746412
-2.82258,-0.880602
-2.91087,-1.24914
0.15456,-2.10891
0.411786,-1.39166
-4.05522,-0.798081
0.261466,-2.64851
-0.715028,-2.05136
-1.68856,-0.995109
-2.62475,-1.31324
-1.89271,-0.708624
-1.68082,-0.218725
0.344582,-1.2913
-1.473,-1.5355
-2.79372,-0.401153
-1.19011,-1.0514
-2.34315,-1.35433
-2.06103,-0.807878
-1.62432,-1.51083
-0.780465,-0.229515
-1.93061,-2.2207
-1.48626,-0.787813
-1.12968,-0.924883
-2.56282,-1.12639
-1.2648,-0.795073
0.412013,-1.45036
-0.293581,-1.86779
-2.83253,-0.348677
-1.71495,-0.286824
-1.40052,-0.833941
-3.1745,-0.166301
-1.62818,-1.74677
-3.49619,0.285391
0.473153,-1.77845
-3.11019,-0.98934
-0.979262,-0.810585
-0.77074,-0.468302
-1.79476,-1.32991
-1.83215,-1.22086
-1.60082,-2.08295
-0.976465,-8.35372
-1.79857,-9.23659
-2.6192,-8.78957
-1.09799,-8.35806
-1.09696,-8.927
-1.14972,-8.32956
-1.00513,-8.27255
-0.411204,-8.35374
-1.50834,-9.14068
-1.7541,-9.39696
-1.34902,-8.98684
-2.12067,-9.73863
-0.790711,-8.88147
-1.54687,-8.19957
-1.07855,-8.65053
-0.82327,-9.28952
-1.34126,-9.34649
-1.58384,-8.58248
-0.952705,-8.95239
-1.11489,-8.50332
-1.02098,-9.25301
-0.709553,-8.54819
-1.53837,-8.80125
-1.43325,-8.87931
-0.722889,-8.22023
-1.81511,-9.0803
-0.665162,-8.17483
-1.14554,-8.98245
-2.27901,-9.25307
-2.41817,-9.70311
-1.37784,-8.59616
-1.44045,-8.49571
-1.57796,-9.3632
-2.15981,-9.27839
-1.61618,-8.50726
-1.69562,-8.94741
-1.64345,-8.81845
-0.975036,-8.15364
-0.909781,-8.51976
-1.05255,-9.20696
-2.29541,-9.52114
-1.13094,-8.63584
-1.77771,-9.40516
-1.52799,-8.30813
-0.707723,-8.25408
-1.23844,-8.76407
-1.49515,-9.15106
-2.23431,-9.73188
-2.04917,-9.42849
-0.66496,-8.28299
-0.812448,-8.44872
-1.09186,-8.38498
-1.26456,-9.47985
-1.9089,-9.86624
-1.22166,-9.06059
-1.22998,-8.64665
-2.33477,-9.26001
-1.51908,-9.20048
-1.06565,-8.64093
-1.59741,-8.72449
-2.02743,-9.1221
-1.53998,-8.98073
-0.898701,-8.27776
-1.24798,-9.11762
-1.21617,-8.53429
-1.47186,-8.38324
-1.36737,-8.81068
-0.942349,-9.15073
-2.28137,-9.31426
-0.814082,-8.4917
-2.24596,-9.76554
-1.55912,-8.89393
-2.2238,-9.32405
-1.49652,-8.67032
-1.23989,-8.59295
-1.89588,-9.24578
-1.91194,-9.75315
-1.88971,-9.44583
-1.40447,-8.67655
-1.36227,-8.5927
-2.68353,-9.82302
-0.426739,-8.56207
-1.56503,-8.77505
-1.39527,-8.39313
-0.583439,-8.7077
9.46262,0.899652
6.43681,-0.239774
9.05796,-0.149758
9.06518,1.3624
9.93664,0.913611
8.01971,0.549353
7.82549,-0.47527
9.03081,-0.251947
8.74874,-0.300021
8.86273,1.53389
8.24013,0.919794
9.83561,-0.551398
10.446,-0.820285
8.41162,0.688897
8.5309,0.809264
9.24267,0.465855
8.09023,-0.462415
9.95117,0.285061
9.80229,-0.548149
10.7828,1.09299
9.06907,1.44334
10.132,-0.0136743
8.85553,-0.137522
9.14861,0.418074
7.84334,1.05661
7.95307,1.89312
7.52309,1.29115
9.29609,0.0830677
9.61661,0.400346
10.4883,0.687689
9.03136,0.467462
8.36597,0.399403
9.91665,0.29422
9.38104,0.877184
9.98342,0.724256
9.2345,0.65115
7.4717,0.844399
9.3864,0.266181
9.24573,0.231825
7.43978,1.9656
9.17208,0.429816
8.66409,0.593978
9.01317,1.22766
9.87184,-0.0160768
7.84993,0.170922
7.97259,-0.231096
6.86801,0.565728
9.095,0.65934
9.88307,0.887682
9.96153,0.117234
8.73679,0.382056
8.01115,-0.562474
8.8003,0.84659
7.73469,0.437951
8.96656,0.219606
9.33625,-0.326538
8.19168,-0.388936
9.54848,-0.624621
9.83032,1.13145
7.33379,0.82792
11.1239,1.04385
8.68324,0.411233
8.18684,0.872866
7.95862,0.783805
8.85046,-0.523313
5.75639,0.585283
10.1988,1.11239
8.4051,0.622818
10.8721,-0.0288327
7.79636,0.735612
8.93716,1.04462
7.55125,0.609154
8.98174,0.802764
8.58838,0.244413
8.26578,1.27282
7.97955,0.836172
8.59375,0.190249
11.1606,0.82118
9.48595,0.939158
11.5579,0.325425
8.83617,-0.156849
10.0052,0.0899754
9.06626,1.36485
9.91121,-0.504092
7.92576,0.507065
10.066,0.773392
6.99969,0.183244
8.49611,1.42635
8.85174,0.879157
8.52568,0.364635
8.08768,0.521555
10.2441,0.649011
10.0589,1.25293
9.62002,1.3191
7.57751,0.0135557
10.5342,0.027223
8.63969,-0.184207
7.03237,0.289716
8.69689,1.08501
8.77201,0.422117
7.91444,1.24613
8.59569,0.324669
7.94729,0.579621
8.03067,1.09891
8.99843,0.65889
9.86624,0.128034
7.8803,0.565845
8.9641,1.71467
-2.07583,9.14797
-2.85672,9.08419
-3.61566,10.1832
-3.9252,10.5261
-2.48418,8.64065
-2.63161,8.48704
-3.17636,8.97015
-1.83479,8.27294
-3.64706,9.84374
-2.56257,9.48637
-2.36953,9.18469
-4.50807,10.7892
-3.6818,10.2309
-2.6336,8.50937
-2.22048,7.96539
-2.52228,8.49059
-3.61648,10.9958
-3.67358,9.71115
-3.08656,9.78573
-4.55108,9.15776
-3.93044,10.1555
-2.14263,8.35155
-3.15472,8.8028
-3.11464,8.52286
-2.13001,8.61881
-3.06518,8.91813
-5.76522,11.7241
-4.58356,9.75091
-2.21131,9.52305
-3.18132,8.63856
-3.28844,9.56369
-4.14384,10.4279
-2.24122,10.1961
-2.9483,8.69143
-4.3531,10.1408
-3.97816,9.72143
-2.56773,8.37644
-4.55381,10.342
-5.07412,10.1523
-5.58087,10.3098
-2.89432,9.41203
-2.62348,9.24089
-3.84305,10.4156
-2.86021,9.88517
-4.39939,11.0475
-2.70705,8.618
-4.87405,9.85614
-3.21871,9.59136
-2.92987,8.61481
-2.41485,9.8261
-1.31845,9.89926
-3.27909,9.94728
-2.44885,8.44784
-0.974638,7.51853
-2.17671,10.0941
-2.58462,9.38438
-3.82259,8.76967
-3.32358,11.4401
-2.54739,9.24593
-3.17545,9.25109
-3.36723,9.82082
-3.27274,8.96302
-4.00907,9.45451
-4.08715,9.81264
-4.92006,9.86995
-10.2615,-9.18424
-8.78196,-11.4846
-10.8152,-8.50132
-9.71314,-9.34461
-9.62158,-9.33604
-11.3691,-7.17657
-10.5518,-7.84348
-9.80826,-9.03972
-8.90821,-10.5689
-9.39798,-9.38349
-9.99272,-9.50401
-9.65693,-8.58741
-10.6708,-8.04782
-10.4988,-9.1386
-10.1324,-9.50357
-8.3596,-10.3147
-10.6473,-8.79123
-8.93923,-10.7915
-10.5366,-8.30773
-9.791,-9.79114
-9.84624,-10.2824
-8.67539,-9.61496
-9.06241,-10.9464
-10.8629,-8.46514
-9.91684,-9.28151
-9.32198,-10.2306
-9.90769,-10.0612
-8.64991,-10.7739
-9.37225,-10.655
-10.691,-9.36324
-8.21658,-12.2379
-8.9325,-10.2234
-8.3823,-9.78176
-9.41722,-10.0378
-7.86941,-10.5824
-9.80453,-9.1712
-9.58256,-9.57727
-8.90807,-9.98716
-8.34454,-10.9933
-7.50581,-12.8817
-8.79355,-10.1933
-9.39071,-9.89001
-9.83079,-8.91405
-9.32899,-10.3552
-9.49235,-10.559
-9.44714,-10.5696
-10.7212,-9.39902
-10.1017,-8.8135
-7.8995,-10.58
-8.4798,-10.9007
-9.72554,-8.68108
-10.0686,-9.87111
-8.99679,-10.9769
-10.8558,-8.11903
-9.00707,-10.0232
-8.54549,-11.0205
-9.94765,-9.05528
-10.4663,-8.47366
-8.68244,-10.2999
-9.02392,-10.6662
-10.6514,-9.47468
-8.83342,-10.6843
-9.92049,-9.46035
-10.2141,-9.1866
-9.06796,-10.9692
-9.62731,-9.31139
-9.01612,-10.2362
-9.57479,-9.89484
-10.8289,-9.11641
-10.3223,-9.32894
-9.38268,-8.80641
-9.34221,-9.67838
-9.01836,-9.25421
-10.0231,-8.76787
-9.24879,-9.18422
-10.3606,-9.67363
-10.2422,-9.65553
-8.22141,-12.3715
-9.59568,-9.88209
-8.24493,-9.59965
-10.7319,-7.6891
-8.61343,-10.4994
-8.74952,-9.99309
-10.0994,-9.09433
-9.06311,-10.3523
-10.1704,-9.40552
-9.69236,-8.82202
-9.63719,-9.80068
-8.98967,-9.73889
-9.92932,-9.96653
-9.77032,-9.64421
-9.93516,-9.13113
-9.73966,-10.5143
-12.0645,-7.34328
-9.94491,-8.12479
-9.18435,-10.478
-8.81204,-10.7836
-9.58996,-10.811
-8.58612,-9.75476
-7.68276,-10.7551
-10.2924,-8.83519
-9.48993,-9.88234
-9.79235,-10.1348
-7.94923,-11.0054
-8.5536,-10.5794
-8.90348,-12.583
-9.95937,-9.42806
-9.49279,-10.2704
-4.14645,-4.18958
-4.9124,-3.68154
-4.65082,-3.86422
-4.37284,-4.38985
-4.46795,-3.56872
-4.41787,-3.77756
-4.38367,-4.0424
-4.25382,-4.69538
-4.45154,-3.98351
-4.6926,-4.19178
-4.53137,-4.27346
-4.44669,-3.91551
-4.30568,-4.32298
-4.30977,-4.07394
-4.55178,-3.85084
-4.10282,-4.23687
-4.17519,-4.21089
-4.56357,-4.3346
-4.33487,-4.62039
-4.41675,-3.92836
-4.28923,-3.8433
-4.48556,-3.84096
-4.38544,-3.65638
-4.67598,-4.02351
-4.52367,-4.34106
-4.48669,-5.10424
-4.29373,-4.05917
-4.37073,-4.1136
-4.11613,-3.87604
-4.43483,-3.90765
-4.31663,-4.15115
-4.50414,-4.01004
-4.51153,-3.91516
6.79052,7.45006
7.65691,7.33013
8.09009,7.3695
7.20757,7.50329
7.75217,7.49502
7.7361,7.49369
9.98133,7.57582
8.94138,7.39521
6.94466,7.45858
7.52976,7.54431
7.15689,7.46469
7.04591,7.55788
8.33357,7.5186
7.93061,7.46432
7.72663,7.61696
7.39761,7.41405
6.9776,7.4238
8.52721,7.34875
6.72331,7.38472
7.44975,7.43431
7.076,7.52205
6.59821,7.29376
6.31669,7.09625
7.94992,7.39415
9.67996,7.55385
8.45694,7.45701
6.76898,7.26154
6.70925,7.37117
7.47621,7.38451
8.11676,7.43496
8.77792,7.74699
8.95537,7.45383
6.87057,7.45296
8.56041,7.37918
7.26255,7.29171
6.54433,7.20976
7.28611,7.48972
6.2128,7.3166
7.03729,7.39413
8.87743,7.54192
8.92261,7.50937
8.10328,7.18592
8.93269,7.40634
7.0928,7.40978
7.9157,7.3177
8.96879,7.24193
6.54943,7.42372
8.72285,7.41865
7.61219,7.3452
7.19552,7.33993
8.08203,7.49374
7.32388,7.51898
7.29154,7.28458
5.0626,7.36788
8.95019,7.39204
8.90919,7.25939
6.78221,7.30676
7.31496,7.51975
7.99187,7.31775
9.39703,7.5194
6.89422,7.26275
6.88591,7.46435
6.67455,7.54582
8.72789,7.3025
7.58658,7.29106
7.73214,7.28657
6.03293,7.45043
8.43458,7.46707
6.17849,7.38457
7.49634,7.5048
9.90325,7.68054
6.82216,7.57458
7.0204,7.6039
6.31028,7.49718
7.77269,7.67943
6.43762,7.65562
8.12921,7.50754
9.22839,7.49665
8.15485,7.59074
8.83473,7.50892
6.74924,7.64907
5.66347,7.59177
6.80924,7.36246
6.64294,7.41002
6.01624,7.56028
7.77458,7.3905
8.33004,7.23706
9.16033,7.47283
8.11547,7.52275
7.71959,7.37686
8.59504,7.51461
7.23116,7.3399
7.23531,7.49889
6.93673,7.50564
6.68294,7.46371
5.52225,7.33658
6.77098,7.34299
7.97872,7.52485
7.67158,7.55607
8.40211,7.42003
8.45373,7.3539
9.48558,7.43835
7.8835,7.51867
1.36488,0.36948
-0.650439,2.61401
-1.82776,3.82015
-2.73807,3.01392
-1.08216,2.6592
-0.575898,1.36614
-0.466953,2.79553
-0.694488,3.88319
-2.08365,4.23199
-2.66801,2.85816
0.270419,2.51481
1.8051,0.492724
-1.63528,3.29219
-0.989378,1.36824
-1.81131,3.20978
-2.25745,3.95497
-1.78118,4.16567
-0.433325,1.67145
-1.57878,2.68948
-0.765709,2.72829
-1.12942,4.48017
-1.623,4.15816
-1.92866,2.6929
-9.90512,9.41534
-10.0065,10.1951
-9.96266,10.1299
-9.89284,12.0637
-9.77999,11.4148
-9.94369,10.406
-9.93452,10.8831
-10.1464,10.7205
-9.95013,8.89598
-9.92001,9.04259
-9.86771,11.5827
-9.97603,10.2154
-10.08,10.6504
-9.88562,9.23107
-10.1548,10.6967
-9.92647,10.4306
-9.92336,9.66719
-9.98186,9.21391
-10.1646,11.1157
-9.90223,8.78759
-9.98593,9.11159
-9.99196,9.81241
-10.0821,9.77814
-9.88037,8.78387
-9.97406,8.73724
-9.95868,9.41463
-10.0409,10.4265
-9.96042,10.9843
-9.8428,10.5153
-9.96085,9.33514
-10.2194,9.09588
-10.0213,10.0884
-9.83369,10.1714
-10.0718,8.27685
-9.94874,9.34809
-10.029,9.78865
-10.1004,9.9938
-10.1054,9.66675
-10.014,10.0023
-10.0543,11.7045
-9.90333,9.11845
-9.88979,11.0179
-9.89697,11.7967
-10.007,9.40009
-9.89506,10.8725
-10.0489,9.57547
-10.0714,10.4868
-10.2103,10.8724
-9.95929,10.9649
-9.90989,10.4467
-10.0522,10.2
-9.79973,9.44168
-9.95514,9.50288
-9.99731,10.1445
-9.82514,11.2979
-9.90707,11.5122
-9.94368,10.959
-9.98338,8.6539
-9.94612,9.99081
-9.96059,10.2916
-9.91241,9.8351
-9.95682,10.3463
-10.1011,8.93384
-10.0065,9.28323
-9.78638,11.1432
-9.91787,10.0576
-10.0939,10.0066
-9.93821,10.8223
-9.94919,8.65944
-10.0627,9.64827
-9.88824,10.8717
1.67123,8.77797
0.653923,9.14234
0.750146,9.46265
2.74409,9.8398
3.18152,8.32119
2.86481,9.11201
0.655006,9.79702
1.12363,8.92369
2.14939,8.52645
1.65788,9.13621
2.09187,8.91169
1.25391,8.12568
0.254927,9.55098
1.93342,9.91569
3.06485,9.86526
2.42501,9.41505
1.38268,8.76311
2.68421,9.23528
0.738332,8.01395
2.52554,9.25283
-0.0285371,9.80207
0.606182,9.14576
0.315029,8.17393
3.22331,9.08481
1.89156,9.18697
2.05491,8.96076
1.75963,8.28478
1.54246,8.67745
0.470048,8.66765
1.40495,9.30693
1.7137,9.54576
1.8481,9.37112
1.91008,9.33967
1.60704,8.98313
1.02922,8.156
-0.437,8.82503
2.08827,8.69308
1.4242,9.47187
1.85309,9.18576
1.31137,8.11129
1.74979,8.54895
3.75019,9.136
1.21429,8.89115
1.87832,8.86211
1.69954,9.63757
0.805661,9.9933
0.941763,8.81954
1.46214,8.41567
2.63809,9.17195
2.42571,9.37515
2.23477,8.58247
0.781776,9.08287
2.49902,9.21108
0.345285,10.0494
1.60848,9.65097
2.56072,9.03655
2.20009,9.09451
0.4909,9.27184
2.44999,9.43967
1.99309,9.11874
0.586119,8.93812
1.6453,8.46685
1.76323,9.59837
2.49063,9.23278
1.97679,8.52693
2.4793,7.9491
1.94417,9.96305
2.79889,8.50271
0.546011,9.36217
1.6943,9.39722
2.05508,9.43071
0.305515,9.72422
1.59188,9.0497
1.07002,9.15277
0.484122,9.02639
1.4644,7.9366
-0.0387683,9.34684
1.41524,8.95615
1.61619,7.99007
0.578432,8.60157
1.76657,9.06706
0.969581,9.15328
1.57113,8.95562
1.54395,8.86286
2.7414,9.16665
1.91856,8.99277
1.86831,9.74397
0.469634,8.96568
5.04702,4.06711
5.0937,3.96759
5.13813,4.06497
4.72774,4.39336
5.19003,4.1749
5.04428,3.46798
4.87097,4.30402
4.79035,3.67755
4.69502,3.77086
4.79477,4.74838
4.83948,3.90336
5.17888,4.25941
4.54294,4.33329
5.09732,3.59808
4.92715,3.43013
4.9402,3.98523
4.9753,3.37064
4.70047,4.00443
5.61237,4.38516
5.20756,3.61674
5.14491,3.62817
5.25115,3.93443
5.58375,4.04769
4.94031,3.93799
4.7852,4.44137
4.84556,4.55819
6.04818,3.87076
4.81472,4.47099
4.97573,3.6661
5.26916,3.93428
5.37347,3.54771
4.82964,3.87116
5.34613,3.55958
5.5368,3.56762
5.31659,4.06898
4.93987,4.36261
4.96427,4.03037
4.82743,4.03501
5.14778,4.0724
5.21063,4.16119
5.04675,3.75409
4.93281,3.86356
5.20895,4.34082
5.52841,4.0134
5.20206,3.27176
5.21788,3.7221
4.83958,3.54403
4.8388,4.35572
4.79531,4.01491
4.74296,4.13031
5.15326,3.70068
5.01094,3.67173
4.99261,4.21462
5.43001,3.54206
4.90351,4.31198
5.05399,4.06593
4.58468,4.06551
4.83645,4.28648
4.87921,3.6911
5.55825,3.00422
5.45014,3.53385
4.95014,3.91707
5.09031,4.26032
4.90135,3.74681
5.32063,3.82376
5.21999,4.54392
5.44503,3.57289
4.55168,3.89363
4.70368,4.69647
4.51599,4.45564
5.0551,4.19166
4.96039,4.05726
5.07822,3.77696
5.03956,4.01325
4.91313,4.12951
5.0641,3.46119
4.9758,4.43492
5.29189,3.82165
4.76039,4.09463
5.29706,4.25771
4.85181,4.45167
4.75339,3.69184
4.9749,3.74029
5.16565,3.96697
5.32713,3.8919
-0.85905,-4.63034
-1.89148,-6.50491
-1.04854,-5.84359
-0.914825,-5.49174
-2.7081,-5.22236
-1.92766,-3.88558
-0.78687,-3.96315
-1.26766,-5.64225
-2.35622,-6.53895
-2.67033,-6.80521
-0.660505,-4.42141
-1.27211,-6.73269
-0.765825,-4.41189
0.360016,-5.57168
-1.50345,-5.35227
-2.26327,-5.67537
-2.48682,-6.55649
-2.01631,-5.77268
-1.10714,-5.57866
-2.5748,-6.62844
-2.1064,-5.87875
-2.57033,-6.39919
-2.23703,-4.59786
-2.99121,-4.88376
-1.986,-7.14369
-1.77606,-6.41183
-1.59501,-5.9604
-1.06354,-6.0243
-1.98817,-5.85598
-0.326654,-6.23984
-2.75448,-7.60107
-1.10084,-5.4705
-1.83598,-4.94809
-3.38607,-6.31378
-2.25945,-6.61583
-2.19209,-5.90975
-0.645641,-5.67584
-2.50688,-6.23154
-0.38628,-6.2434
-1.90406,-5.73656
-0.229229,-5.09853
-1.80637,-5.46826
-2.81867,-6.52178
-3.6459,-6.7423
-2.58437,-6.63758
-1.13262,-5.94161
-2.4897,-5.83057
