,0
533,0
534,1
535,1
536,0
537,0
538,1
539,1
540,0
541,1
542,1
543,0
544,1
545,1
546,1
547,0
548,0
549,1
550,0
551,0
552,0
553,0
554,0
555,1
556,1
557,0
558,0
559,1
560,0
561,1
562,0
563,0
564,0
565,0
566,1
567,1
568,1
569,0
570,0
571,0
572,0
573,0
574,0
575,1
576,0
577,1
578,1
579,1
580,0
581,1
582,0
583,1
584,1
585,1
586,1
587,1
588,0
589,0
590,1
591,1
592,1
593,1
594,1
595,0
596,0
597,0
598,1
599,0
600,1
601,0
602,1
603,1
604,0
605,1
606,0
607,1
608,0
609,0
610,1
611,1
612,1
613,1
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,1
623,1
624,0
625,1
626,0
627,0
628,1
629,0
630,1
631,0
632,1
633,1
634,0
635,0
636,0
637,1
638,1
639,0
640,1
641,0
642,0
643,1
644,1
645,0
646,0
647,1
648,0
649,1
650,1
651,1
652,0
653,1
654,1
655,0
656,0
657,0
658,0
659,1
660,1
661,1
662,1
663,1
664,0
665,1
666,0
667,1
668,1
669,0
670,1
671,1
672,0
673,1
674,1
675,0
676,1
677,0
678,0
679,1
680,0
681,0
682,1
683,0
684,1
685,0
686,0
687,0
688,0
689,1
690,0
691,1
692,0
693,1
694,1
695,0
696,1
697,1
698,0
699,0
700,1
701,1
702,1
703,1
704,1
705,0
706,0
707,1
708,1
709,0
710,0
711,1
712,1
713,1
714,1
715,1
716,0
717,0
718,1
719,0
720,0
721,1
722,0
723,0
724,1
725,0
726,1
727,1
728,0
729,1
730,1
731,0
732,1
733,0
734,0
735,0
736,1
737,1
738,1
739,1
740,0
741,0
742,1
743,1
744,0
745,1
746,0
747,0
748,0
749,1
750,1
751,1
752,1
753,0
754,0
755,1
756,1
757,1
758,1
759,0
760,1
761,1
762,0
763,0
764,0
765,1
766,1
767,1
768,0
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,0
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,1
790,1
791,1
792,1
793,1
794,0
795,1
796,0
797,0
798,1
799,1
800,1
801,1
802,1
803,1
804,1
805,1
806,1
807,0
808,1
809,1
810,1
811,1
812,0
813,1
814,1
815,1
816,0
817,1
818,1
819,0
820,1
821,1
822,0
823,1
824,1
825,1
826,1
827,1
828,1
829,1
830,1
831,0
832,1
833,1
834,1
835,1
836,1
837,1
838,1
839,1
840,0
841,1
842,0
843,0
844,0
845,1
846,0
847,1
848,0
849,1
850,1
851,1
852,1
853,0
854,0
855,1
856,1
857,1
858,1
859,0
860,0
861,1
862,1
863,0
864,1
865,1
866,1
867,0
868,0
869,1
870,0
871,0
872,0
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,0
883,0
884,1
885,1
886,0
887,1
888,1
889,1
890,0
891,1
892,1
893,1
894,1
895,1
896,1
897,0
898,1
899,1
900,1
901,1
902,1
903,1
904,0
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,0
914,1
915,0
916,1
917,1
918,1
919,1
920,0
921,1
922,1
923,0
924,1
925,1
926,1
927,1
928,0
929,1
930,1
931,1
932,1
933,0
934,1
935,0
936,1
937,0
938,1
939,1
940,1
941,1
942,1
943,0
944,1
945,1
946,1
947,1
948,1
949,1
950,0
951,1
952,1
953,1
954,1
955,0
956,0
957,1
958,0
959,0
960,0
961,0
962,1
963,1
964,1
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,0
976,1
977,1
978,1
979,1
980,1
981,1
982,1
983,1
984,0
985,1
986,1
987,1
988,1
989,1
990,0
991,1
992,1
993,1
994,1
995,0
996,1
997,1
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,1
1014,1
1015,0
1016,0
1017,1
1018,0
1019,1
1020,1
1021,0
1022,0
1023,0
1024,1
1025,1
1026,1
1027,1
1028,0
1029,1
1030,0
1031,1
1032,0
1033,0
1034,0
1035,1
1036,0
1037,0
1038,0
1039,1
1040,0
1041,1
1042,1
1043,0
1044,1
1045,1
1046,0
1047,1
1048,0
1049,0
1050,0
1051,1
1052,1
1053,0
1054,0
1055,1
1056,0
1057,0
1058,1
1059,0
1060,1
1061,0
1062,0
1063,0
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,0
1077,1
1078,1
1079,0
1080,0
1081,0
1082,0
1083,1
1084,0
1085,0
1086,1
1087,1
1088,0
1089,1
1090,0
1091,0
1092,1
1093,1
1094,0
1095,1
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,1
1104,0
1105,0
1106,0
1107,0
1108,0
1109,1
1110,0
1111,0
1112,0
1113,0
1114,1
1115,1
1116,0
1117,0
1118,0
1119,0
1120,1
1121,1
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,1
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,1
1138,0
1139,1
1140,1
1141,1
1142,0
1143,0
1144,0
1145,0
1146,0
1147,1
1148,1
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,1
1161,0
1162,1
1163,0
1164,0
1165,1
1166,1
1167,1
1168,1
1169,0
1170,0
1171,0
1172,0
1173,1
1174,0
1175,0
1176,0
1177,1
1178,0
1179,0
1180,1
1181,0
1182,1
1183,0
1184,0
1185,0
1186,1
1187,0
1188,0
1189,0
1190,0
1191,1
1192,0
1193,1
1194,0
1195,1
1196,0
1197,0
1198,0
1199,1
1200,0
1201,0
1202,0
1203,1
1204,0
1205,0
1206,0
1207,1
1208,0
1209,0
1210,0
1211,0
1212,0
1213,0
1214,1
1215,0
1216,0
1217,0
1218,0
1219,1
1220,0
1221,0
1222,0
1223,1
1224,0
1225,1
1226,1
1227,1
1228,1
1229,0
1230,0
1231,1
1232,0
1233,1
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,1
1241,0
1242,0
1243,0
1244,1
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,1
1253,1
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,1
1262,0
1263,1
1264,1
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,1
1272,1
1273,1
1274,1
1275,1
1276,1
1277,1
1278,0
1279,0
1280,0
1281,0
1282,1
1283,1
1284,0
1285,0
1286,0
1287,1
1288,0
1289,0
1290,0
1291,0
1292,0
1293,1
1294,0
1295,0
1296,0
1297,1
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,1
1305,0
1306,0
1307,1
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,1
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,1
1323,1
1324,0
1325,0
1326,1
1327,0
1328,0
1329,0
1330,1
1331,1
1332,1
1333,0
1334,1
1335,0
1336,0
1337,0
1338,0
1339,1
1340,0
1341,0
1342,1
1343,1
1344,0
1345,0
1346,0
1347,1
1348,1
1349,1
1350,0
1351,0
1352,1
1353,0
1354,1
1355,1
1356,0
1357,1
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,1
1366,0
1367,0
1368,1
1369,0
1370,0
1371,0
1372,1
1373,1
1374,0
1375,1
1376,0
1377,1
1378,1
1379,0
1380,1
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,1
1390,0
1391,1
1392,1
1393,0
1394,1
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,1
1408,0
1409,1
1410,0
1411,0
1412,1
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,0
1432,1
1433,1
1434,1
1435,1
1436,0
1437,0
1438,1
1439,1
1440,0
1441,0
1442,0
1443,1
1444,0
1445,0
1446,1
1447,0
1448,1
1449,0
1450,1
1451,0
1452,0
1453,1
1454,1
1455,0
1456,0
1457,1
1458,1
1459,1
1460,0
1461,1
1462,1
1463,1
1464,1
1465,0
1466,1
1467,0
1468,0
1469,0
1470,0
1471,1
1472,0
1473,1
1474,1
1475,1
1476,0
1477,0
1478,0
1479,1
1480,1
1481,0
1482,0
1483,0
1484,1
1485,1
1486,0
1487,1
1488,0
1489,0
1490,1
1491,1
1492,0
1493,0
1494,1
1495,0
1496,1
1497,0
1498,1
1499,0
1500,0
1501,0
1502,1
1503,1
1504,1
1505,0
1506,0
1507,1
1508,0
1509,0
1510,1
1511,0
1512,0
1513,1
1514,1
1515,1
1516,1
1517,0
1518,1
1519,0
1520,1
1521,0
1522,0
1523,1
1524,1
1525,0
1526,1
1527,0
1528,0
1529,1
1530,0
1531,0
1532,1
1533,0
1534,0
1535,0
1536,1
1537,0
1538,1
1539,0
1540,0
1541,1
1542,0
1543,1
1544,0
1545,0
1546,0
1547,0
1548,1
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,1
1556,0
1557,1
1558,1
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,1
1567,1
1568,0
1569,0
1570,0
1571,0
1572,0
1573,1
1574,0
1575,0
1576,1
1577,0
1578,1
1579,0
1580,1
1581,0
1582,0
1583,0
1584,0
1585,0
1586,1
1587,0
1588,1
1589,0
1590,0
1591,0
1592,1
1593,1
1594,0
1595,0
1596,0
1597,1
1598,0
1599,1
1600,0
1601,0
1602,1
1603,0
1604,0
1605,0
1606,0
1607,0
1608,1
1609,0
1610,1
1611,0
1612,1
1613,0
1614,0
1615,0
1616,1
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,1
1624,1
1625,0
1626,1
1627,0
1628,1
1629,0
1630,0
1631,0
1632,0
1633,1
1634,1
1635,1
1636,1
1637,1
1638,0
1639,1
1640,0
1641,0
1642,0
1643,1
1644,0
1645,1
1646,1
1647,1
1648,1
1649,0
1650,1
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,1
1658,0
1659,0
1660,0
1661,0
1662,0
1663,1
1664,0
1665,1
1666,0
1667,0
1668,0
1669,0
1670,1
1671,0
1672,0
1673,0
1674,0
1675,0
1676,1
1677,0
1678,0
1679,0
1680,1
1681,0
1682,1
1683,0
1684,1
1685,0
1686,0
1687,0
1688,1
1689,1
1690,0
1691,0
1692,1
1693,0
1694,0
1695,0
1696,1
1697,1
1698,0
1699,0
1700,0
1701,0
1702,0
1703,1
1704,0
1705,1
1706,0
1707,1
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,1
1716,1
1717,1
1718,1
1719,0
1720,1
1721,0
1722,0
1723,0
1724,1
1725,1
1726,1
1727,0
1728,1
1729,1
1730,1
1731,0
1732,1
1733,1
1734,0
1735,1
1736,1
1737,0
1738,1
1739,1
1740,0
1741,0
1742,1
1743,0
1744,1
1745,0
1746,0
1747,1
1748,0
1749,0
1750,1
1751,0
1752,0
1753,1
1754,0
1755,1
1756,1
1757,0
1758,0
1759,0
1760,0
1761,1
1762,1
1763,0
1764,1
1765,0
1766,0
1767,1
1768,1
1769,0
1770,1
1771,1
1772,0
1773,0
1774,1
1775,1
1776,0
1777,1
1778,0
1779,0
1780,0
1781,1
1782,0
1783,0
1784,0
1785,1
1786,0
1787,1
1788,0
1789,1
1790,1
1791,1
1792,0
1793,0
1794,0
1795,0
1796,1
1797,0
1798,1
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,1
1806,1
1807,0
1808,1
1809,0
1810,0
1811,0
1812,1
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,1
1820,0
1821,0
1822,1
1823,1
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,1
1831,1
1832,0
1833,1
1834,0
1835,0
1836,1
1837,0
1838,0
1839,1
1840,1
1841,1
1842,0
1843,0
1844,1
1845,0
1846,0
1847,1
1848,0
1849,0
1850,0
1851,0
1852,0
1853,1
1854,0
1855,1
1856,0
1857,0
1858,0
1859,1
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,1
1867,1
1868,0
1869,1
1870,0
1871,1
1872,0
1873,0
1874,0
1875,0
1876,1
1877,1
1878,1
1879,0
1880,0
1881,0
1882,1
1883,1
1884,1
1885,0
1886,0
1887,0
1888,1
1889,1
1890,0
1891,1
1892,1
1893,0
1894,1
1895,0
1896,0
1897,0
1898,1
1899,0
1900,0
1901,0
1902,0
1903,1
1904,1
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,1
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,1
1924,1
1925,0
1926,0
1927,0
1928,1
1929,0
1930,0
1931,1
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,1
1947,0
1948,0
1949,0
1950,1
1951,0
1952,0
1953,1
1954,0
1955,0
1956,0
1957,1
1958,1
1959,0
1960,0
1961,0
1962,1
1963,0
1964,1
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,1
1972,1
1973,0
1974,1
1975,1
1976,1
1977,0
1978,1
1979,0
1980,0
1981,1
1982,0
1983,0
1984,0
1985,0
1986,1
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,1
1994,0
1995,0
1996,1
1997,0
1998,1
1999,1
2000,1
2001,0
2002,0
2003,1
2004,1
2005,1
2006,0
2007,1
2008,0
2009,1
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,1
2018,0
2019,1
2020,0
2021,1
2022,0
2023,0
2024,0
2025,0
2026,0
2027,1
2028,1
2029,1
2030,1
2031,1
2032,0
2033,1
2034,1
2035,0
2036,1
2037,0
2038,1
2039,1
2040,0
2041,1
2042,0
2043,0
2044,1
2045,0
2046,0
2047,1
2048,0
2049,1
2050,0
2051,0
2052,1
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,1
2061,0
2062,0
2063,1
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,1
2071,0
2072,0
2073,1
2074,1
2075,0
2076,0
2077,0
2078,1
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,1
2086,1
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,1
2094,1
2095,1
2096,0
2097,1
2098,1
2099,0
2100,1
2101,0
2102,0
2103,1
2104,1
2105,0
2106,1
2107,0
2108,0
2109,1
2110,1
2111,1
2112,0
2113,1
2114,1
2115,1
2116,0
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,1
2124,1
2125,0
2126,0
2127,0
2128,0
2129,0
2130,1
2131,0
2132,1
2133,0
2134,1
2135,0
2136,0
2137,1
2138,0
2139,1
2140,0
2141,1
2142,0
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,1
2150,0
2151,1
2152,0
2153,1
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,1
2163,0
2164,0
2165,0
2166,0
2167,1
2168,0
2169,0
2170,0
2171,1
2172,0
2173,1
2174,0
2175,0
2176,0
2177,1
2178,0
2179,0
2180,0
2181,1
2182,0
2183,0
2184,1
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,1
2195,0
2196,0
2197,1
2198,0
2199,0
2200,1
2201,1
2202,0
2203,1
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,1
2211,0
2212,1
2213,0
2214,1
2215,0
2216,1
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,1
2224,1
2225,1
2226,1
2227,0
2228,0
2229,0
2230,1
2231,0
2232,0
2233,0
2234,0
2235,1
2236,1
2237,0
2238,0
2239,0
2240,1
2241,1
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,1
2250,1
2251,0
2252,0
2253,0
2254,1
2255,0
2256,0
2257,1
2258,0
2259,1
2260,1
2261,0
2262,0
2263,1
2264,1
2265,1
2266,1
2267,0
2268,0
2269,0
2270,0
2271,0
2272,1
2273,0
2274,1
2275,0
2276,0
2277,0
2278,1
2279,0
2280,1
2281,0
2282,0
2283,0
2284,0
2285,1
2286,0
2287,1
2288,0
2289,1
2290,0
2291,0
2292,0
2293,1
2294,0
2295,0
2296,1
2297,1
2298,0
2299,0
2300,0
2301,0
2302,1
2303,0
2304,0
2305,0
2306,1
2307,1
2308,1
2309,1
2310,0
2311,1
2312,0
2313,0
2314,0
2315,0
2316,0
2317,1
2318,0
2319,1
2320,1
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,1
2329,0
2330,0
2331,1
2332,0
2333,1
2334,0
2335,0
2336,1
2337,1
2338,0
2339,1
2340,0
2341,1
2342,1
2343,0
2344,0
2345,0
2346,0
2347,1
2348,0
2349,1
2350,1
2351,0
2352,0
2353,1
2354,0
2355,1
2356,1
2357,0
2358,0
2359,1
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,1
2369,0
2370,1
2371,1
2372,1
2373,1
2374,0
2375,0
2376,0
2377,0
2378,0
2379,1
2380,0
2381,0
2382,1
2383,1
2384,0
2385,0
2386,1
2387,0
2388,1
2389,1
2390,0
2391,1
2392,0
2393,0
2394,1
2395,0
2396,0
2397,0
2398,1
2399,1
2400,0
2401,0
2402,1
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2409,1
2410,1
2411,1
2412,0
2413,0
2414,1
2415,1
2416,0
2417,0
2418,0
2419,0
2420,1
2421,0
2422,0
2423,0
2424,0
2425,0
2426,0
2427,1
2428,0
2429,1
2430,0
2431,0
2432,0
2433,0
2434,0
2435,0
2436,0
2437,0
2438,1
2439,0
2440,0
2441,0
2442,1
2443,0
2444,0
2445,1
2446,0
2447,0
2448,1
2449,0
2450,0
2451,0
2452,1
2453,1
2454,1
2455,1
2456,1
2457,0
2458,0
2459,0
2460,1
2461,0
2462,1
2463,0
2464,0
2465,0
2466,0
2467,1
2468,1
2469,0
2470,1
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,1
2482,1
2483,0
2484,0
2485,1
2486,0
2487,1
2488,0
2489,0
2490,0
2491,1
2492,1
2493,1
2494,0
2495,0
2496,0
2497,0
2498,0
2499,1
2500,0
2501,0
2502,1
2503,1
2504,0
2505,1
2506,0
2507,0
2508,0
2509,1
2510,0
2511,1
2512,1
2513,0
2514,1
2515,0
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,0
2524,0
2525,0
2526,0
2527,1
2528,0
2529,0
2530,0
2531,0
2532,0
2533,1
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,1
2542,1
2543,1
2544,1
2545,0
2546,0
2547,0
2548,1
2549,1
2550,0
2551,1
2552,1
2553,1
2554,1
2555,1
2556,0
2557,1
2558,1
2559,1
2560,0
2561,0
2562,0
2563,1
2564,0
2565,0
2566,0
2567,1
2568,0
2569,0
2570,0
2571,0
2572,0
2573,0
2574,1
2575,0
2576,0
2577,1
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,1
2587,0
2588,1
2589,0
2590,0
2591,0
2592,1
2593,0
2594,0
2595,1
2596,0
2597,0
2598,1
2599,0
2600,0
2601,1
2602,1
2603,0
2604,0
2605,0
2606,0
2607,0
2608,1
2609,0
2610,1
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,1
2618,0
2619,0
2620,1
2621,0
2622,0
2623,1
2624,1
2625,0
2626,0
2627,1
2628,1
2629,0
2630,1
2631,0
2632,1
2633,1
2634,0
2635,1
2636,0
2637,0
2638,1
2639,1
2640,0
2641,1
2642,1
2643,1
2644,0
2645,0
2646,0
2647,0
2648,1
2649,0
2650,0
2651,0
2652,0
2653,1
2654,0
2655,1
2656,0
2657,1
2658,0
2659,0
2660,1
2661,1
2662,0
2663,0
2664,0
2665,0
2666,1
2667,1
2668,0
2669,0
2670,0
2671,0
2672,1
2673,1
2674,0
2675,0
2676,0
2677,0
2678,1
2679,0
2680,0
2681,1
2682,0
2683,1
2684,0
2685,1
2686,1
2687,1
2688,0
2689,0
2690,1
2691,0
2692,0
2693,1
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,1
2708,1
2709,0
2710,1
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,1
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,1
2728,1
2729,0
2730,0
2731,0
2732,1
2733,0
2734,1
2735,1
2736,1
2737,1
2738,1
2739,0
2740,1
2741,0
2742,0
2743,1
2744,0
2745,0
2746,0
2747,1
2748,1
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,1
2756,1
2757,0
2758,0
2759,1
2760,1
2761,0
2762,1
2763,1
2764,1
2765,1
2766,0
2767,0
2768,1
2769,1
2770,0
2771,1
2772,1
2773,0
2774,0
2775,1
2776,1
2777,0
2778,0
2779,0
2780,0
2781,1
2782,1
2783,0
2784,1
2785,1
2786,0
2787,0
2788,1
2789,1
2790,0
2791,1
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,1
2805,1
2806,1
2807,0
2808,0
2809,0
2810,1
2811,0
2812,1
2813,0
2814,0
2815,0
2816,1
2817,0
2818,0
2819,1
2820,0
2821,1
2822,0
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,0
2830,1
2831,1
2832,1
2833,0
2834,0
2835,0
2836,0
2837,1
2838,0
2839,0
2840,0
2841,0
2842,0
2843,0
2844,1
2845,1
2846,0
2847,0
2848,1
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,1
2861,0
2862,0
2863,0
2864,0
2865,1
2866,0
2867,0
2868,0
2869,1
2870,1
2871,1
2872,0
2873,0
2874,1
2875,0
2876,0
2877,1
2878,1
2879,1
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,1
2890,0
2891,0
2892,0
2893,1
2894,1
2895,1
2896,1
2897,0
2898,1
2899,0
2900,0
2901,0
2902,1
2903,1
2904,0
2905,0
2906,1
2907,0
2908,1
2909,1
2910,0
2911,1
2912,0
2913,0
2914,1
2915,1
2916,1
2917,1
2918,1
2919,0
2920,0
2921,0
2922,1
2923,0
2924,0
2925,0
2926,0
2927,1
2928,1
2929,0
2930,0
2931,1
2932,0
2933,0
2934,1
2935,0
2936,1
2937,1
2938,1
2939,0
2940,1
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,1
2948,1
2949,1
2950,1
2951,1
2952,1
2953,0
2954,1
2955,0
2956,1
2957,0
2958,0
2959,0
2960,1
2961,0
2962,0
2963,0
2964,0
2965,0
2966,1
2967,0
2968,0
2969,0
2970,1
2971,1
2972,0
2973,1
2974,1
2975,1
2976,1
2977,0
2978,0
2979,0
2980,0
2981,1
2982,0
2983,1
2984,0
2985,0
2986,1
2987,1
2988,0
2989,0
2990,1
2991,0
2992,0
2993,1
2994,1
2995,1
2996,1
2997,0
