amount_initial_centers,kmax,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,2,100.0,20,0.0070569515228271,0.177,93.2578,1.3515,0.5094,0.0728,0.087,0.0643,0.0689,0.1345,0.0463,0.0689,0.3723,pyc_xmeans,diabetes_y.zip
10,2,20.0,20,0.0083217620849609,0.1621,95.0284,1.3343,0.5085,0.0745,0.0984,0.0704,0.0748,0.1521,0.0496,0.0748,0.3587,pyc_xmeans,diabetes_y.zip
10,2,inf,100,0.0082898139953613,0.1575,100.9707,1.5748,0.5051,0.0722,0.1052,0.071,0.0749,0.1627,0.0486,0.0749,0.3383,pyc_xmeans,diabetes_y.zip
10,2,inf,20,0.0068981647491455,0.1628,98.8824,1.4225,0.5058,0.0701,0.0974,0.0689,0.0732,0.1506,0.0484,0.0732,0.3511,pyc_xmeans,diabetes_y.zip
10,6,1000.0,100,0.0081756114959716,0.155,100.255,1.5009,0.5079,0.0749,0.1059,0.074,0.0781,0.1637,0.0513,0.0781,0.3528,pyc_xmeans,diabetes_y.zip
10,6,1000.0,20,0.0096271038055419,0.1733,95.8013,1.3667,0.5147,0.0841,0.097,0.0703,0.0748,0.1499,0.0498,0.0748,0.3762,pyc_xmeans,diabetes_y.zip
10,6,100.0,100,0.0071063041687011,0.1653,100.9331,1.4544,0.5054,0.0704,0.101,0.0701,0.0742,0.1561,0.0486,0.0742,0.3467,pyc_xmeans,diabetes_y.zip
10,6,100.0,20,0.0079727172851562,0.1696,96.732,1.4691,0.5162,0.0881,0.1092,0.0781,0.0823,0.1688,0.0544,0.0823,0.3747,pyc_xmeans,diabetes_y.zip
10,6,20.0,20,0.007685899734497,0.1704,101.5128,1.5332,0.5058,0.0711,0.0992,0.0686,0.0727,0.1534,0.0477,0.0727,0.3479,pyc_xmeans,diabetes_y.zip
10,6,inf,100,0.0080022811889648,0.1671,101.7818,1.4931,0.5013,0.0637,0.1003,0.0689,0.073,0.1551,0.0477,0.073,0.3363,pyc_xmeans,diabetes_y.zip
10,6,inf,20,0.0085072517395019,0.1512,99.5275,1.5514,0.5106,0.0795,0.1155,0.0812,0.0852,0.1786,0.056,0.0852,0.3582,pyc_xmeans,diabetes_y.zip
12,10,1000.0,100,0.0083937644958496,0.1502,91.235,1.5549,0.4978,0.0603,0.1047,0.0673,0.072,0.1618,0.0463,0.072,0.3173,pyc_xmeans,diabetes_y.zip
12,10,1000.0,20,0.008143663406372,0.1433,88.6194,1.4556,0.5021,0.0679,0.1113,0.0724,0.0772,0.1721,0.0498,0.0772,0.3267,pyc_xmeans,diabetes_y.zip
12,10,100.0,100,0.0069160461425781,0.1697,82.2762,1.3287,0.5047,0.0664,0.0925,0.0642,0.0697,0.143,0.0461,0.0697,0.3558,pyc_xmeans,diabetes_y.zip
12,10,100.0,20,0.0094087123870849,0.1576,95.6931,1.517,0.5009,0.0666,0.1199,0.0769,0.0815,0.1854,0.0522,0.0815,0.321,pyc_xmeans,diabetes_y.zip
12,10,20.0,20,0.0076363086700439,0.1726,85.1118,1.2709,0.5126,0.0823,0.1102,0.0764,0.0817,0.1703,0.0537,0.0817,0.3653,pyc_xmeans,diabetes_y.zip
12,10,inf,100,0.0088222026824951,0.1508,93.9988,1.5011,0.4935,0.0541,0.1124,0.0711,0.0757,0.1738,0.0484,0.0757,0.3009,pyc_xmeans,diabetes_y.zip
12,10,inf,20,0.0093336105346679,0.17,89.9453,1.43,0.5013,0.0654,0.0965,0.0625,0.0675,0.1491,0.0436,0.0675,0.3294,pyc_xmeans,diabetes_y.zip
12,14,1000.0,100,0.0155215263366699,0.1322,76.1844,1.4016,0.4933,0.0511,0.0947,0.0597,0.0657,0.1464,0.0424,0.0657,0.3113,pyc_xmeans,diabetes_y.zip
12,14,1000.0,20,0.0103676319122314,0.1467,89.0346,1.457,0.4898,0.0456,0.0981,0.0631,0.068,0.1517,0.0438,0.068,0.3003,pyc_xmeans,diabetes_y.zip
12,14,100.0,100,0.0223364830017089,0.1609,86.8743,1.4168,0.4971,0.0607,0.1229,0.0766,0.0821,0.1901,0.0523,0.0821,0.3094,pyc_xmeans,diabetes_y.zip
12,14,100.0,20,0.013526439666748,0.1618,74.4716,1.3115,0.5101,0.0768,0.1039,0.0724,0.0785,0.1606,0.052,0.0785,0.3641,pyc_xmeans,diabetes_y.zip
12,14,20.0,20,0.0188295841217041,0.1455,83.41,1.4368,0.4942,0.0546,0.1142,0.0711,0.0766,0.1766,0.0489,0.0766,0.3054,pyc_xmeans,diabetes_y.zip
12,14,inf,100,0.0180950164794921,0.1574,75.7858,1.2429,0.4978,0.0578,0.0945,0.0612,0.0675,0.1462,0.0438,0.0675,0.3266,pyc_xmeans,diabetes_y.zip
12,14,inf,20,0.013890266418457,0.1632,84.9906,1.3488,0.5038,0.0704,0.1256,0.0823,0.0876,0.1943,0.0566,0.0876,0.3327,pyc_xmeans,diabetes_y.zip
12,18,1000.0,100,0.0555474758148193,0.1523,84.8726,1.3822,0.4938,0.0549,0.1217,0.0755,0.081,0.1881,0.0516,0.081,0.301,pyc_xmeans,diabetes_y.zip
12,18,1000.0,20,0.0147023200988769,0.1454,87.8487,1.4279,0.4965,0.0592,0.1186,0.0748,0.0799,0.1833,0.0511,0.0799,0.3088,pyc_xmeans,diabetes_y.zip
12,18,100.0,100,0.0184428691864013,0.1495,82.451,1.3653,0.496,0.0581,0.1101,0.0681,0.0737,0.1702,0.0471,0.0737,0.3092,pyc_xmeans,diabetes_y.zip
12,18,100.0,20,0.0226523876190185,0.1661,79.4871,1.2292,0.5068,0.0731,0.1163,0.0789,0.0847,0.1799,0.0554,0.0847,0.3489,pyc_xmeans,diabetes_y.zip
12,18,20.0,20,0.0163307189941406,0.1329,89.1346,1.6393,0.492,0.0509,0.1012,0.0638,0.0685,0.1565,0.0439,0.0685,0.2997,pyc_xmeans,diabetes_y.zip
12,18,inf,100,0.010930061340332,0.1663,91.9593,1.4725,0.5018,0.0656,0.0967,0.063,0.0678,0.1495,0.0439,0.0678,0.3326,pyc_xmeans,diabetes_y.zip
12,18,inf,20,0.0197603702545166,0.1518,80.3249,1.3502,0.4933,0.0524,0.1142,0.0725,0.0783,0.1765,0.0503,0.0783,0.3063,pyc_xmeans,diabetes_y.zip
12,22,1000.0,100,0.013606309890747,0.171,85.4162,1.3473,0.5014,0.0644,0.1004,0.0653,0.0708,0.1553,0.0458,0.0708,0.3341,pyc_xmeans,diabetes_y.zip
12,22,1000.0,20,0.0135769844055175,0.1627,80.5533,1.2668,0.5043,0.0692,0.1052,0.0701,0.0758,0.1627,0.0494,0.0758,0.3417,pyc_xmeans,diabetes_y.zip
12,22,100.0,100,0.0135867595672607,0.1593,84.2194,1.4094,0.5035,0.0695,0.1164,0.0759,0.0813,0.1799,0.0525,0.0813,0.3338,pyc_xmeans,diabetes_y.zip
12,22,100.0,20,0.0137782096862792,0.1765,83.0862,1.2953,0.5061,0.072,0.1068,0.0714,0.077,0.1652,0.0502,0.077,0.3473,pyc_xmeans,diabetes_y.zip
12,22,20.0,20,0.0183808803558349,0.1484,72.8248,1.3015,0.4921,0.05,0.103,0.064,0.0704,0.1593,0.0452,0.0704,0.3041,pyc_xmeans,diabetes_y.zip
12,22,inf,100,0.0581893920898437,0.1777,82.7344,1.2763,0.5116,0.0817,0.106,0.0711,0.0768,0.1639,0.0501,0.0768,0.3595,pyc_xmeans,diabetes_y.zip
12,22,inf,20,0.0117340087890625,0.1783,89.9819,1.4313,0.5094,0.0788,0.1083,0.0723,0.0772,0.1674,0.0502,0.0772,0.3505,pyc_xmeans,diabetes_y.zip
12,2,1000.0,100,0.0069925785064697,0.1672,91.6051,1.3883,0.5007,0.0638,0.105,0.0692,0.0741,0.1624,0.048,0.0741,0.3301,pyc_xmeans,diabetes_y.zip
12,2,1000.0,20,0.0072689056396484,0.1553,93.8865,1.4679,0.4962,0.0568,0.1033,0.0669,0.0716,0.1598,0.0462,0.0716,0.3156,pyc_xmeans,diabetes_y.zip
12,2,100.0,100,0.0073513984680175,0.1696,90.9688,1.4697,0.5106,0.0817,0.1181,0.0789,0.0839,0.1826,0.0544,0.0839,0.3512,pyc_xmeans,diabetes_y.zip
12,2,100.0,20,0.0082089900970458,0.1473,89.1604,1.5377,0.4997,0.0638,0.1107,0.0715,0.0763,0.1712,0.0491,0.0763,0.321,pyc_xmeans,diabetes_y.zip
12,2,20.0,20,0.0088448524475097,0.1654,90.9071,1.4876,0.5045,0.0716,0.1103,0.0721,0.077,0.1705,0.0497,0.077,0.3345,pyc_xmeans,diabetes_y.zip
12,2,inf,100,0.0068306922912597,0.1697,91.7933,1.5113,0.5066,0.0742,0.1115,0.0738,0.0786,0.1725,0.0509,0.0786,0.3434,pyc_xmeans,diabetes_y.zip
12,2,inf,20,0.0085330009460449,0.1568,91.2122,1.5331,0.5065,0.0758,0.1378,0.091,0.0956,0.213,0.0617,0.0956,0.3374,pyc_xmeans,diabetes_y.zip
12,6,1000.0,100,0.0083658695220947,0.1694,95.0689,1.4474,0.4989,0.0614,0.1023,0.0663,0.071,0.1582,0.0458,0.071,0.3227,pyc_xmeans,diabetes_y.zip
12,6,1000.0,20,0.0519847869873046,0.1546,95.2501,1.4693,0.502,0.0688,0.134,0.0866,0.0911,0.2072,0.0584,0.0911,0.3229,pyc_xmeans,diabetes_y.zip
12,6,100.0,100,0.0082514286041259,0.1354,93.8313,1.6168,0.4922,0.0528,0.1097,0.0677,0.0721,0.1696,0.0458,0.0721,0.2929,pyc_xmeans,diabetes_y.zip
12,6,100.0,20,0.0081291198730468,0.1531,88.889,1.4861,0.4935,0.0526,0.1038,0.0663,0.071,0.1605,0.0456,0.071,0.307,pyc_xmeans,diabetes_y.zip
12,6,20.0,20,0.008075475692749,0.1416,89.2822,1.5932,0.4968,0.0592,0.1045,0.0661,0.0707,0.1616,0.0453,0.0707,0.3122,pyc_xmeans,diabetes_y.zip
12,6,inf,100,0.0085525512695312,0.1578,92.2358,1.5205,0.4977,0.0613,0.1155,0.0735,0.0781,0.1786,0.0499,0.0781,0.3125,pyc_xmeans,diabetes_y.zip
12,6,inf,20,0.0085978507995605,0.1648,90.2528,1.5087,0.5076,0.0772,0.1177,0.0775,0.0823,0.1819,0.0532,0.0823,0.3414,pyc_xmeans,diabetes_y.zip
2,10,1000.0,100,0.0123860836029052,0.1974,93.2568,1.1801,0.5554,0.1386,0.0924,0.0945,0.098,0.1429,0.0746,0.098,0.5037,pyc_xmeans,diabetes_y.zip
2,10,1000.0,20,0.0092213153839111,0.1807,156.4611,1.6767,0.5536,0.131,0.0817,0.0934,0.0948,0.1263,0.0759,0.0948,0.5127,pyc_xmeans,diabetes_y.zip
2,10,100.0,100,0.0156326293945312,0.1989,93.3004,1.1778,0.5595,0.1465,0.098,0.1006,0.104,0.1516,0.0792,0.104,0.509,pyc_xmeans,diabetes_y.zip
2,10,100.0,20,0.0154016017913818,0.198,93.2994,1.1786,0.5568,0.1413,0.0953,0.0975,0.101,0.1473,0.0768,0.101,0.5051,pyc_xmeans,diabetes_y.zip
2,10,20.0,20,0.0150966644287109,0.1996,92.9686,1.1744,0.5566,0.1401,0.0898,0.0921,0.0956,0.1388,0.0729,0.0956,0.5071,pyc_xmeans,diabetes_y.zip
2,10,inf,100,0.0102877616882324,0.2002,116.142,1.3253,0.5571,0.1415,0.0916,0.095,0.0976,0.1416,0.0745,0.0976,0.5065,pyc_xmeans,diabetes_y.zip
2,10,inf,20,0.0138800144195556,0.1967,115.9972,1.3372,0.5493,0.1272,0.0852,0.0879,0.0905,0.1318,0.0689,0.0905,0.4951,pyc_xmeans,diabetes_y.zip
2,14,1000.0,100,0.0121176242828369,0.2044,116.2767,1.3255,0.566,0.1582,0.1009,0.1053,0.1078,0.1559,0.0824,0.1078,0.5188,pyc_xmeans,diabetes_y.zip
2,14,1000.0,20,0.0163311958312988,0.1971,93.2553,1.1806,0.5545,0.1369,0.0916,0.0936,0.0971,0.1416,0.0738,0.0971,0.5024,pyc_xmeans,diabetes_y.zip
2,14,100.0,100,0.0076329708099365,0.2992,78.447,1.3442,0.5368,0.0028,0.0001,-0.0014,0.0002,0.0001,0.0003,0.0002,0.699,pyc_xmeans,diabetes_y.zip
2,14,100.0,20,0.014559268951416,0.198,93.2994,1.1786,0.5568,0.1413,0.0953,0.0975,0.101,0.1473,0.0768,0.101,0.5051,pyc_xmeans,diabetes_y.zip
2,14,20.0,20,0.0144786834716796,0.1964,115.7004,1.3332,0.5536,0.1354,0.0915,0.0946,0.0972,0.1415,0.074,0.0972,0.5006,pyc_xmeans,diabetes_y.zip
2,14,inf,100,0.0573854446411132,0.198,93.2994,1.1786,0.5568,0.1413,0.0953,0.0975,0.101,0.1473,0.0768,0.101,0.5051,pyc_xmeans,diabetes_y.zip
2,14,inf,20,0.0075380802154541,0.2939,78.4625,1.3594,0.5361,0.0017,0.0,-0.0015,0.0001,0.0,0.0001,0.0001,0.6978,pyc_xmeans,diabetes_y.zip
2,18,1000.0,100,0.0162217617034912,0.198,93.2994,1.1786,0.5568,0.1413,0.0953,0.0975,0.101,0.1473,0.0768,0.101,0.5051,pyc_xmeans,diabetes_y.zip
2,18,1000.0,20,0.012627363204956,0.2027,116.2555,1.3266,0.5652,0.157,0.1023,0.1066,0.1092,0.1582,0.0833,0.1092,0.5168,pyc_xmeans,diabetes_y.zip
2,18,100.0,100,0.0159552097320556,0.1975,93.2528,1.1813,0.5554,0.1386,0.0924,0.0945,0.098,0.1429,0.0746,0.098,0.5037,pyc_xmeans,diabetes_y.zip
2,18,100.0,20,0.014312744140625,0.198,93.2994,1.1786,0.5568,0.1413,0.0953,0.0975,0.101,0.1473,0.0768,0.101,0.5051,pyc_xmeans,diabetes_y.zip
2,18,20.0,20,0.011348009109497,0.1966,115.7018,1.3293,0.5546,0.1374,0.0937,0.0969,0.0995,0.1449,0.0758,0.0995,0.5016,pyc_xmeans,diabetes_y.zip
2,18,inf,100,0.0143845081329345,0.1982,93.2395,1.1767,0.5579,0.1433,0.0947,0.0971,0.1006,0.1465,0.0766,0.1006,0.5074,pyc_xmeans,diabetes_y.zip
2,18,inf,20,0.01395845413208,0.1996,116.2191,1.3291,0.5559,0.1396,0.0931,0.0964,0.099,0.144,0.0754,0.099,0.5039,pyc_xmeans,diabetes_y.zip
2,22,1000.0,100,0.0168251991271972,0.1971,93.2563,1.1818,0.5544,0.1368,0.0914,0.0934,0.0969,0.1413,0.0737,0.0969,0.5023,pyc_xmeans,diabetes_y.zip
2,22,1000.0,20,0.0126564502716064,0.1995,93.302,1.179,0.5612,0.1496,0.0994,0.1021,0.1056,0.1537,0.0804,0.1056,0.5113,pyc_xmeans,diabetes_y.zip
2,22,100.0,100,0.0133986473083496,0.2012,93.322,1.1786,0.5661,0.1588,0.1045,0.1077,0.1112,0.1616,0.0847,0.1112,0.5181,pyc_xmeans,diabetes_y.zip
2,22,100.0,20,0.0122525691986083,0.2041,116.2681,1.3262,0.567,0.1602,0.1029,0.1074,0.11,0.1591,0.084,0.11,0.5198,pyc_xmeans,diabetes_y.zip
2,22,20.0,20,0.0165216922760009,0.1946,92.8806,1.1828,0.5536,0.1354,0.0928,0.0947,0.0982,0.1434,0.0746,0.0982,0.5006,pyc_xmeans,diabetes_y.zip
2,22,inf,100,0.0132098197937011,0.2026,93.3426,1.1763,0.566,0.1582,0.1021,0.1054,0.1088,0.1579,0.083,0.1088,0.5188,pyc_xmeans,diabetes_y.zip
2,22,inf,20,0.0164856910705566,0.1971,93.2563,1.1818,0.5544,0.1368,0.0914,0.0934,0.0969,0.1413,0.0737,0.0969,0.5023,pyc_xmeans,diabetes_y.zip
2,2,1000.0,100,0.0080840587615966,0.196,151.629,2.0138,0.5612,0.1157,0.041,0.0623,0.0632,0.0633,0.0631,0.0632,0.5966,pyc_xmeans,diabetes_y.zip
2,2,1000.0,20,0.0137531757354736,0.1629,146.5596,2.1103,0.5482,0.0939,0.0376,0.0559,0.0568,0.0581,0.0556,0.0568,0.5744,pyc_xmeans,diabetes_y.zip
2,2,100.0,100,0.0081651210784912,0.1953,151.6,2.016,0.5612,0.1159,0.0414,0.0628,0.0637,0.0639,0.0635,0.0637,0.5961,pyc_xmeans,diabetes_y.zip
2,2,100.0,20,0.0076568126678466,0.1713,146.8896,2.0832,0.5612,0.1173,0.0437,0.066,0.0669,0.0676,0.0663,0.0669,0.5929,pyc_xmeans,diabetes_y.zip
2,2,20.0,20,0.0212118625640869,0.1678,148.7471,2.118,0.5788,0.1567,0.0747,0.1113,0.1121,0.1156,0.1089,0.1121,0.5998,pyc_xmeans,diabetes_y.zip
2,2,inf,100,0.0526134967803955,0.3327,78.3964,1.2086,0.5419,0.0107,0.001,0.0007,0.0023,0.0015,0.005,0.0023,0.708,pyc_xmeans,diabetes_y.zip
2,2,inf,20,0.0223710536956787,0.1708,150.106,2.1073,0.5863,0.1719,0.0851,0.1266,0.1275,0.1316,0.1236,0.1275,0.6062,pyc_xmeans,diabetes_y.zip
2,6,1000.0,100,0.0105273723602294,0.2041,116.2681,1.3262,0.567,0.1602,0.1029,0.1074,0.11,0.1591,0.084,0.11,0.5198,pyc_xmeans,diabetes_y.zip
2,6,1000.0,20,0.0084359645843505,0.3033,48.4116,1.1278,0.5405,0.0095,0.0033,0.0043,0.0074,0.005,0.0138,0.0074,0.7036,pyc_xmeans,diabetes_y.zip
2,6,100.0,100,0.0125956535339355,0.2009,93.3194,1.1784,0.5653,0.1572,0.1038,0.107,0.1104,0.1605,0.0841,0.1104,0.5169,pyc_xmeans,diabetes_y.zip
2,6,100.0,20,0.0179972648620605,0.2011,93.3301,1.1767,0.5642,0.155,0.1015,0.1045,0.108,0.1569,0.0823,0.108,0.5158,pyc_xmeans,diabetes_y.zip
2,6,20.0,20,0.0156688690185546,0.195,92.8891,1.1807,0.5547,0.1376,0.0942,0.0963,0.0997,0.1456,0.0758,0.0997,0.5021,pyc_xmeans,diabetes_y.zip
2,6,inf,100,0.0165162086486816,0.1971,93.2563,1.1818,0.5544,0.1368,0.0914,0.0934,0.0969,0.1413,0.0737,0.0969,0.5023,pyc_xmeans,diabetes_y.zip
2,6,inf,20,0.015498399734497,0.198,93.2994,1.1786,0.5568,0.1413,0.0953,0.0975,0.101,0.1473,0.0768,0.101,0.5051,pyc_xmeans,diabetes_y.zip
4,10,1000.0,100,0.013761281967163,0.2039,93.3623,1.1705,0.5673,0.1602,0.1017,0.1052,0.1087,0.1573,0.083,0.1087,0.5214,pyc_xmeans,diabetes_y.zip
4,10,1000.0,20,0.011094331741333,0.2057,116.3012,1.3184,0.5673,0.1603,0.1005,0.1051,0.1077,0.1553,0.0824,0.1077,0.5215,pyc_xmeans,diabetes_y.zip
4,10,100.0,100,0.015608787536621,0.1972,92.5567,1.2517,0.5479,0.1306,0.0935,0.0865,0.0902,0.1445,0.0656,0.0902,0.4764,pyc_xmeans,diabetes_y.zip
4,10,100.0,20,0.0159482955932617,0.1915,94.7495,1.3103,0.5452,0.1286,0.0944,0.085,0.0886,0.146,0.0636,0.0886,0.4638,pyc_xmeans,diabetes_y.zip
4,10,20.0,20,0.0152151584625244,0.1539,94.2341,1.3067,0.5205,0.0834,0.0884,0.0786,0.0823,0.1368,0.0588,0.0823,0.4239,pyc_xmeans,diabetes_y.zip
4,10,inf,100,0.0168683528900146,0.1573,94.6493,1.2979,0.5215,0.0848,0.0894,0.0798,0.0834,0.1382,0.0597,0.0834,0.4267,pyc_xmeans,diabetes_y.zip
4,10,inf,20,0.0152657032012939,0.1572,94.657,1.294,0.5221,0.0859,0.0914,0.0817,0.0854,0.1413,0.0612,0.0854,0.4281,pyc_xmeans,diabetes_y.zip
4,14,1000.0,100,0.0087804794311523,0.2014,144.5904,1.4954,0.5663,0.1583,0.0971,0.1035,0.1054,0.1502,0.0812,0.1054,0.5203,pyc_xmeans,diabetes_y.zip
4,14,1000.0,20,0.0156588554382324,0.1684,94.9339,1.2609,0.5173,0.081,0.085,0.0703,0.0742,0.1314,0.0518,0.0742,0.408,pyc_xmeans,diabetes_y.zip
4,14,100.0,100,0.0171875953674316,0.1576,94.6612,1.3021,0.5213,0.0846,0.0892,0.0795,0.0832,0.1379,0.0596,0.0832,0.4264,pyc_xmeans,diabetes_y.zip
4,14,100.0,20,0.0138742923736572,0.2039,93.3623,1.1705,0.5673,0.1602,0.1017,0.1052,0.1087,0.1573,0.083,0.1087,0.5214,pyc_xmeans,diabetes_y.zip
4,14,20.0,20,0.0108954906463623,0.2015,93.0585,1.1694,0.5628,0.1519,0.0978,0.1008,0.1043,0.1511,0.0796,0.1043,0.5153,pyc_xmeans,diabetes_y.zip
4,14,inf,100,0.0089821815490722,0.2017,144.5911,1.4949,0.5673,0.1601,0.0982,0.1046,0.1065,0.1518,0.0821,0.1065,0.5217,pyc_xmeans,diabetes_y.zip
4,14,inf,20,0.0142762660980224,0.1681,94.7024,1.2836,0.5213,0.0836,0.0813,0.0728,0.0765,0.1257,0.0549,0.0765,0.4298,pyc_xmeans,diabetes_y.zip
4,18,1000.0,100,0.0120694637298583,0.1971,93.2563,1.1818,0.5544,0.1368,0.0914,0.0934,0.0969,0.1413,0.0737,0.0969,0.5023,pyc_xmeans,diabetes_y.zip
4,18,1000.0,20,0.0154988765716552,0.1703,94.8963,1.2617,0.5178,0.0816,0.085,0.0704,0.0744,0.1313,0.0519,0.0744,0.4097,pyc_xmeans,diabetes_y.zip
