n_clusters,metric,linkage,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,correlation,single,100.0,20,0.0051474571228027,-0.3729,0.9339,1.3962,0.5482,0.0141,0.0123,0.008,0.0315,0.019,0.093,0.0315,0.7293,skl_agglomerativeClust,diabetes_y.zip
12,correlation,single,20.0,20,0.0054430961608886,-0.3972,0.6268,1.6752,0.5451,0.0072,0.0135,0.0111,0.0347,0.0209,0.1016,0.0347,0.7271,skl_agglomerativeClust,diabetes_y.zip
12,correlation,single,inf,100,0.0051896572113037,-0.3729,0.9339,1.3962,0.5482,0.0141,0.0123,0.008,0.0315,0.019,0.093,0.0315,0.7293,skl_agglomerativeClust,diabetes_y.zip
12,correlation,single,inf,20,0.0051827430725097,-0.3729,0.9339,1.3962,0.5482,0.0141,0.0123,0.008,0.0315,0.019,0.093,0.0315,0.7293,skl_agglomerativeClust,diabetes_y.zip
12,cosine,average,1000.0,100,0.0112779140472412,0.1006,71.7793,1.6197,0.5029,0.0678,0.0868,0.0559,0.0608,0.1342,0.0393,0.0608,0.3349,skl_agglomerativeClust,diabetes_y.zip
12,cosine,average,1000.0,20,0.0092864036560058,0.1006,71.7793,1.6197,0.5029,0.0678,0.0868,0.0559,0.0608,0.1342,0.0393,0.0608,0.3349,skl_agglomerativeClust,diabetes_y.zip
12,cosine,average,100.0,100,0.0091810226440429,0.0697,69.1228,1.6689,0.4962,0.0559,0.0983,0.0639,0.0687,0.1519,0.0444,0.0687,0.3199,skl_agglomerativeClust,diabetes_y.zip
12,cosine,average,100.0,20,0.0092730522155761,0.1006,71.7793,1.6197,0.5029,0.0678,0.0868,0.0559,0.0608,0.1342,0.0393,0.0608,0.3349,skl_agglomerativeClust,diabetes_y.zip
12,cosine,average,20.0,20,0.0098342895507812,0.0783,65.4982,1.5754,0.5049,0.069,0.0943,0.0633,0.0683,0.1458,0.0446,0.0683,0.3481,skl_agglomerativeClust,diabetes_y.zip
12,cosine,average,inf,100,0.0092730522155761,0.1006,71.7793,1.6197,0.5029,0.0678,0.0868,0.0559,0.0608,0.1342,0.0393,0.0608,0.3349,skl_agglomerativeClust,diabetes_y.zip
12,cosine,average,inf,20,0.009307861328125,0.1006,71.7793,1.6197,0.5029,0.0678,0.0868,0.0559,0.0608,0.1342,0.0393,0.0608,0.3349,skl_agglomerativeClust,diabetes_y.zip
12,cosine,complete,1000.0,100,0.0088491439819335,0.0781,70.9791,1.8243,0.4886,0.0465,0.1067,0.0654,0.0699,0.1649,0.0443,0.0699,0.284,skl_agglomerativeClust,diabetes_y.zip
12,cosine,complete,1000.0,20,0.0088474750518798,0.0781,70.9791,1.8243,0.4886,0.0465,0.1067,0.0654,0.0699,0.1649,0.0443,0.0699,0.284,skl_agglomerativeClust,diabetes_y.zip
12,cosine,complete,100.0,100,0.0088670253753662,0.0599,67.2987,1.8603,0.4837,0.0371,0.1037,0.0638,0.0683,0.1603,0.0434,0.0683,0.2741,skl_agglomerativeClust,diabetes_y.zip
12,cosine,complete,100.0,20,0.0088486671447753,0.0781,70.9791,1.8243,0.4886,0.0465,0.1067,0.0654,0.0699,0.1649,0.0443,0.0699,0.284,skl_agglomerativeClust,diabetes_y.zip
12,cosine,complete,20.0,20,0.0093369483947753,0.058,63.5163,1.9146,0.4822,0.0347,0.0917,0.0557,0.0602,0.1418,0.0382,0.0602,0.2689,skl_agglomerativeClust,diabetes_y.zip
12,cosine,complete,inf,100,0.0088753700256347,0.0781,70.9791,1.8243,0.4886,0.0465,0.1067,0.0654,0.0699,0.1649,0.0443,0.0699,0.284,skl_agglomerativeClust,diabetes_y.zip
12,cosine,complete,inf,20,0.0085070133209228,0.0781,70.9791,1.8243,0.4886,0.0465,0.1067,0.0654,0.0699,0.1649,0.0443,0.0699,0.284,skl_agglomerativeClust,diabetes_y.zip
12,cosine,single,1000.0,100,0.0051028728485107,-0.3791,0.6489,1.7732,0.5451,0.0082,0.0107,0.0037,0.027,0.0166,0.0724,0.027,0.7255,skl_agglomerativeClust,diabetes_y.zip
12,cosine,single,1000.0,20,0.0050766468048095,-0.3791,0.6489,1.7732,0.5451,0.0082,0.0107,0.0037,0.027,0.0166,0.0724,0.027,0.7255,skl_agglomerativeClust,diabetes_y.zip
12,cosine,single,100.0,100,0.0050501823425292,-0.3768,0.6353,1.8094,0.5451,0.0082,0.0107,0.0037,0.027,0.0166,0.0724,0.027,0.7255,skl_agglomerativeClust,diabetes_y.zip
12,cosine,single,100.0,20,0.0050520896911621,-0.3791,0.6489,1.7732,0.5451,0.0082,0.0107,0.0037,0.027,0.0166,0.0724,0.027,0.7255,skl_agglomerativeClust,diabetes_y.zip
12,cosine,single,20.0,20,0.0053205490112304,-0.3692,0.5954,1.6848,0.5451,0.0072,0.0135,0.0111,0.0347,0.0209,0.1016,0.0347,0.7271,skl_agglomerativeClust,diabetes_y.zip
12,cosine,single,inf,100,0.0050776004791259,-0.3791,0.6489,1.7732,0.5451,0.0082,0.0107,0.0037,0.027,0.0166,0.0724,0.027,0.7255,skl_agglomerativeClust,diabetes_y.zip
12,cosine,single,inf,20,0.0050549507141113,-0.3791,0.6489,1.7732,0.5451,0.0082,0.0107,0.0037,0.027,0.0166,0.0724,0.027,0.7255,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,average,1000.0,100,0.0094056129455566,0.1453,22.0655,0.8635,0.5459,0.0362,0.015,0.0112,0.0265,0.0233,0.0307,0.0265,0.6816,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,average,1000.0,20,0.0094249248504638,0.1453,22.0655,0.8635,0.5459,0.0362,0.015,0.0112,0.0265,0.0233,0.0307,0.0265,0.6816,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,average,100.0,100,0.009347915649414,0.1767,23.2153,0.8899,0.5501,0.0494,0.0215,0.0218,0.0363,0.0332,0.04,0.0363,0.6764,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,average,100.0,20,0.0094239711761474,0.1453,22.0655,0.8635,0.5459,0.0362,0.015,0.0112,0.0265,0.0233,0.0307,0.0265,0.6816,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,average,20.0,20,0.0096344947814941,0.1742,21.0351,0.8528,0.5435,0.0322,0.0137,0.0086,0.0242,0.0212,0.0283,0.0242,0.6777,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,average,inf,100,0.0094118118286132,0.1453,22.0655,0.8635,0.5459,0.0362,0.015,0.0112,0.0265,0.0233,0.0307,0.0265,0.6816,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,average,inf,20,0.009495735168457,0.1453,22.0655,0.8635,0.5459,0.0362,0.015,0.0112,0.0265,0.0233,0.0307,0.0265,0.6816,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,complete,1000.0,100,0.0088918209075927,0.1326,58.3873,1.4408,0.5376,0.1146,0.0904,0.0711,0.0774,0.1397,0.0535,0.0774,0.4517,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,complete,1000.0,20,0.0088908672332763,0.1326,58.3873,1.4408,0.5376,0.1146,0.0904,0.0711,0.0774,0.1397,0.0535,0.0774,0.4517,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,complete,100.0,100,0.0088775157928466,0.1101,53.3036,1.4673,0.5655,0.1627,0.0925,0.0738,0.0802,0.1431,0.0557,0.0802,0.5038,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,complete,100.0,20,0.0089194774627685,0.1326,58.3873,1.4408,0.5376,0.1146,0.0904,0.0711,0.0774,0.1397,0.0535,0.0774,0.4517,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,complete,20.0,20,0.00917649269104,0.099,52.979,1.3809,0.4953,0.038,0.0484,0.0348,0.0415,0.0749,0.0287,0.0415,0.3802,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,complete,inf,100,0.0089991092681884,0.1326,58.3873,1.4408,0.5376,0.1146,0.0904,0.0711,0.0774,0.1397,0.0535,0.0774,0.4517,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,complete,inf,20,0.0089306831359863,0.1326,58.3873,1.4408,0.5376,0.1146,0.0904,0.0711,0.0774,0.1397,0.0535,0.0774,0.4517,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,single,1000.0,100,0.0057799816131591,0.2565,8.8715,0.4999,0.5443,0.008,0.0124,0.008,0.0305,0.0192,0.0741,0.0305,0.7226,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,single,1000.0,20,0.0057761669158935,0.2565,8.8715,0.4999,0.5443,0.008,0.0124,0.008,0.0305,0.0192,0.0741,0.0305,0.7226,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,single,100.0,100,0.0057823657989501,0.2565,8.8715,0.4999,0.5443,0.008,0.0124,0.008,0.0305,0.0192,0.0741,0.0305,0.7226,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,single,100.0,20,0.0057790279388427,0.2565,8.8715,0.4999,0.5443,0.008,0.0124,0.008,0.0305,0.0192,0.0741,0.0305,0.7226,skl_agglomerativeClust,diabetes_y.zip
12,euclidean,single,20.0,20,0.0061597824096679,0.2449,8.3847,0.4781,0.5435,0.0058,0.011,0.0047,0.0273,0.017,0.0692,0.0273,0.7228,skl_agglomerativeClust,diabetes_y.zip
