min_samples,max_eps,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
3,inf,cosine,auto,4,20.0,20,3.348159074783325,-0.2344,7.5211,1.3471,0.4934,0.0047,0.0947,0.0338,0.0676,0.1464,0.044,0.0676,0.4698,skl_OPTICS,diabetes_y.zip
3,inf,cosine,auto,4,inf,100,3.4306304454803467,-0.2442,7.1301,1.3177,0.495,0.0064,0.1048,0.0409,0.0756,0.1621,0.0493,0.0756,0.4755,skl_OPTICS,diabetes_y.zip
3,inf,cosine,auto,4,inf,20,4.503485441207886,-0.2442,7.1301,1.3177,0.495,0.0064,0.1048,0.0409,0.0756,0.1621,0.0493,0.0756,0.4755,skl_OPTICS,diabetes_y.zip
3,inf,euclidean,auto,4,1000.0,100,1.3362808227539062,-0.3154,4.5066,1.5048,0.5,-0.0138,0.0579,0.0242,0.0555,0.0895,0.0402,0.0555,0.5539,skl_OPTICS,diabetes_y.zip
3,inf,euclidean,auto,4,1000.0,20,1.3038206100463867,-0.3154,4.5066,1.5048,0.5,-0.0138,0.0579,0.0242,0.0555,0.0895,0.0402,0.0555,0.5539,skl_OPTICS,diabetes_y.zip
3,inf,euclidean,auto,4,100.0,100,1.2739393711090088,-0.3152,4.8642,1.469,0.5035,-0.0097,0.0621,0.0309,0.0612,0.096,0.0449,0.0612,0.5634,skl_OPTICS,diabetes_y.zip
3,inf,euclidean,auto,4,100.0,20,1.338920831680298,-0.3154,4.5066,1.5048,0.5,-0.0138,0.0579,0.0242,0.0555,0.0895,0.0402,0.0555,0.5539,skl_OPTICS,diabetes_y.zip
3,inf,euclidean,auto,4,20.0,20,1.3551404476165771,-0.3224,4.4613,1.5958,0.5011,-0.0152,0.0559,0.0238,0.0553,0.0864,0.0406,0.0553,0.5629,skl_OPTICS,diabetes_y.zip
3,inf,euclidean,auto,4,inf,100,1.3015811443328855,-0.3154,4.5066,1.5048,0.5,-0.0138,0.0579,0.0242,0.0555,0.0895,0.0402,0.0555,0.5539,skl_OPTICS,diabetes_y.zip
3,inf,euclidean,auto,4,inf,20,1.3182878494262695,-0.3154,4.5066,1.5048,0.5,-0.0138,0.0579,0.0242,0.0555,0.0895,0.0402,0.0555,0.5539,skl_OPTICS,diabetes_y.zip
5,inf,correlation,auto,4,1000.0,100,1.856592893600464,-0.2833,8.4801,1.5751,0.5036,-0.0132,0.0392,0.0226,0.042,0.0606,0.0321,0.042,0.5719,skl_OPTICS,diabetes_y.zip
5,inf,correlation,auto,4,1000.0,20,1.9375686645507808,-0.2833,8.4801,1.5751,0.5036,-0.0132,0.0392,0.0226,0.042,0.0606,0.0321,0.042,0.5719,skl_OPTICS,diabetes_y.zip
5,inf,correlation,auto,4,100.0,100,1.8381524085998533,-0.2842,8.5828,1.6667,0.5124,-0.0033,0.0288,0.0148,0.0335,0.0446,0.0268,0.0335,0.5962,skl_OPTICS,diabetes_y.zip
5,inf,correlation,auto,4,100.0,20,1.8741488456726076,-0.2833,8.4801,1.5751,0.5036,-0.0132,0.0392,0.0226,0.042,0.0606,0.0321,0.042,0.5719,skl_OPTICS,diabetes_y.zip
5,inf,correlation,auto,4,20.0,20,2.175801992416382,-0.2567,11.5955,1.7467,0.5136,0.0153,0.0224,0.0075,0.0231,0.0346,0.0173,0.0231,0.5629,skl_OPTICS,diabetes_y.zip
5,inf,correlation,auto,4,inf,100,1.86842679977417,-0.2833,8.4801,1.5751,0.5036,-0.0132,0.0392,0.0226,0.042,0.0606,0.0321,0.042,0.5719,skl_OPTICS,diabetes_y.zip
5,inf,correlation,auto,4,inf,20,1.858003616333008,-0.2833,8.4801,1.5751,0.5036,-0.0132,0.0392,0.0226,0.042,0.0606,0.0321,0.042,0.5719,skl_OPTICS,diabetes_y.zip
5,inf,cosine,auto,4,1000.0,100,4.262978076934815,-0.2732,12.5146,1.4218,0.5144,-0.0004,0.0383,0.0309,0.0462,0.0593,0.0378,0.0462,0.6005,skl_OPTICS,diabetes_y.zip
5,inf,cosine,auto,4,1000.0,20,3.704489231109619,-0.2732,12.5146,1.4218,0.5144,-0.0004,0.0383,0.0309,0.0462,0.0593,0.0378,0.0462,0.6005,skl_OPTICS,diabetes_y.zip
5,inf,cosine,auto,4,100.0,100,4.077423572540283,-0.2809,11.4647,1.3502,0.5169,0.0001,0.0352,0.0292,0.0444,0.0544,0.0375,0.0444,0.6121,skl_OPTICS,diabetes_y.zip
5,inf,cosine,auto,4,100.0,20,4.193089723587036,-0.2732,12.5146,1.4218,0.5144,-0.0004,0.0383,0.0309,0.0462,0.0593,0.0378,0.0462,0.6005,skl_OPTICS,diabetes_y.zip
5,inf,cosine,auto,4,20.0,20,3.4392547607421875,-0.281,11.5249,1.427,0.5036,-0.0226,0.036,0.0292,0.0436,0.0557,0.0358,0.0436,0.5915,skl_OPTICS,diabetes_y.zip
5,inf,cosine,auto,4,inf,100,4.234484910964966,-0.2732,12.5146,1.4218,0.5144,-0.0004,0.0383,0.0309,0.0462,0.0593,0.0378,0.0462,0.6005,skl_OPTICS,diabetes_y.zip
5,inf,cosine,auto,4,inf,20,4.696411371231079,-0.2732,12.5146,1.4218,0.5144,-0.0004,0.0383,0.0309,0.0462,0.0593,0.0378,0.0462,0.6005,skl_OPTICS,diabetes_y.zip
5,inf,euclidean,auto,4,1000.0,100,1.2866532802581787,-0.3297,8.4906,1.4901,0.5205,-0.0218,0.0107,0.0059,0.0191,0.0166,0.0225,0.0191,0.6694,skl_OPTICS,diabetes_y.zip
5,inf,euclidean,auto,4,1000.0,20,1.283484935760498,-0.3297,8.4906,1.4901,0.5205,-0.0218,0.0107,0.0059,0.0191,0.0166,0.0225,0.0191,0.6694,skl_OPTICS,diabetes_y.zip
5,inf,euclidean,auto,4,100.0,100,1.2752928733825684,-0.3359,8.3201,1.4496,0.5192,-0.0264,0.0133,0.0106,0.0241,0.0205,0.0293,0.0241,0.6717,skl_OPTICS,diabetes_y.zip
5,inf,euclidean,auto,4,100.0,20,1.322911500930786,-0.3297,8.4906,1.4901,0.5205,-0.0218,0.0107,0.0059,0.0191,0.0166,0.0225,0.0191,0.6694,skl_OPTICS,diabetes_y.zip
5,inf,euclidean,auto,4,20.0,20,1.3439486026763916,-0.34,8.5987,1.5902,0.5267,0.0035,0.0156,0.0093,0.0239,0.0241,0.0236,0.0239,0.6524,skl_OPTICS,diabetes_y.zip
5,inf,euclidean,auto,4,inf,100,1.311563491821289,-0.3297,8.4906,1.4901,0.5205,-0.0218,0.0107,0.0059,0.0191,0.0166,0.0225,0.0191,0.6694,skl_OPTICS,diabetes_y.zip
5,inf,euclidean,auto,4,inf,20,1.2834153175354004,-0.3297,8.4906,1.4901,0.5205,-0.0218,0.0107,0.0059,0.0191,0.0166,0.0225,0.0191,0.6694,skl_OPTICS,diabetes_y.zip
