min_samples,max_eps,metric,algorithm,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
3,inf,euclidean,auto,4,2.3483762741088867,-0.0903,9.0311,1.0512,0.6128,-0.0054,0.703,0.2174,0.2901,0.5693,0.1946,0.2901,0.2354,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
3,inf,euclidean,auto,4,2.343744993209839,-0.0903,9.0311,1.0512,0.6128,-0.0054,0.703,0.2174,0.2901,0.5693,0.1946,0.2901,0.2354,100.0,20.0,skl_OPTICS,2d-4c_y.zip
3,inf,euclidean,auto,4,2.3462533950805664,-0.0903,9.0311,1.0512,0.6128,-0.0054,0.703,0.2174,0.2901,0.5693,0.1946,0.2901,0.2354,inf,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,correlation,auto,4,3.1946916580200195,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,,,skl_OPTICS,2d-4c_y.zip
5,inf,correlation,auto,4,3.1407601833343506,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,correlation,auto,4,3.142216682434082,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,100.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,correlation,auto,4,3.4716272354125977,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,inf,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,cosine,auto,4,5.375377178192139,-0.3035,23.2775,4.9594,0.6522,0.0063,0.8801,0.292,0.3356,0.7127,0.2195,0.3356,0.1679,,,skl_OPTICS,2d-4c_y.zip
5,inf,cosine,auto,4,5.429929733276367,-0.3035,23.2775,4.9594,0.6522,0.0063,0.8801,0.292,0.3356,0.7127,0.2195,0.3356,0.1679,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,cosine,auto,4,5.041289567947388,-0.3035,23.2775,4.9594,0.6522,0.0063,0.8801,0.292,0.3356,0.7127,0.2195,0.3356,0.1679,100.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,cosine,auto,4,4.48138427734375,-0.3035,23.2775,4.9594,0.6522,0.0063,0.8801,0.292,0.3356,0.7127,0.2195,0.3356,0.1679,inf,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,euclidean,auto,4,2.3114535808563232,-0.2462,13.7563,1.0651,0.5748,-0.0093,0.5676,0.2494,0.288,0.4596,0.2097,0.288,0.2933,,,skl_OPTICS,2d-4c_y.zip
5,inf,euclidean,auto,4,2.3239102363586426,-0.2462,13.7563,1.0651,0.5748,-0.0093,0.5676,0.2494,0.288,0.4596,0.2097,0.288,0.2933,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,euclidean,auto,4,2.3522958755493164,-0.2462,13.7563,1.0651,0.5748,-0.0093,0.5676,0.2494,0.288,0.4596,0.2097,0.288,0.2933,100.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,euclidean,auto,4,2.3469598293304443,-0.2462,13.7563,1.0651,0.5748,-0.0093,0.5676,0.2494,0.288,0.4596,0.2097,0.288,0.2933,inf,20.0,skl_OPTICS,2d-4c_y.zip
10,inf,correlation,auto,4,3.168482780456543,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
10,inf,correlation,auto,4,3.140174388885498,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,100.0,20.0,skl_OPTICS,2d-4c_y.zip
10,inf,correlation,auto,4,3.1274752616882324,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,inf,20.0,skl_OPTICS,2d-4c_y.zip
10,inf,cosine,auto,4,5.165897846221924,-0.2271,49.2484,3.8701,0.6536,0.0304,0.8539,0.3514,0.3716,0.6914,0.2541,0.3716,0.2102,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
10,inf,cosine,auto,4,4.629752159118652,-0.2271,49.2484,3.8701,0.6536,0.0304,0.8539,0.3514,0.3716,0.6914,0.2541,0.3716,0.2102,100.0,20.0,skl_OPTICS,2d-4c_y.zip
10,inf,cosine,auto,4,4.616617202758789,-0.2271,49.2484,3.8701,0.6536,0.0304,0.8539,0.3514,0.3716,0.6914,0.2541,0.3716,0.2102,inf,20.0,skl_OPTICS,2d-4c_y.zip
10,inf,euclidean,auto,4,2.347499132156372,-0.5026,26.5258,1.0679,0.4885,0.0005,0.321,0.2386,0.252,0.2599,0.2445,0.252,0.414,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
10,inf,euclidean,auto,4,2.331207275390625,-0.5026,26.5258,1.0679,0.4885,0.0005,0.321,0.2386,0.252,0.2599,0.2445,0.252,0.414,100.0,20.0,skl_OPTICS,2d-4c_y.zip
10,inf,euclidean,auto,4,2.3631436824798584,-0.5026,26.5258,1.0679,0.4885,0.0005,0.321,0.2386,0.252,0.2599,0.2445,0.252,0.414,inf,20.0,skl_OPTICS,2d-4c_y.zip
20,inf,correlation,auto,4,3.12117600440979,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
20,inf,correlation,auto,4,3.1435792446136475,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,100.0,20.0,skl_OPTICS,2d-4c_y.zip
20,inf,correlation,auto,4,3.126675605773926,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,inf,20.0,skl_OPTICS,2d-4c_y.zip
20,inf,cosine,auto,4,4.441635847091675,-0.1555,106.5615,2.0212,0.6496,0.1069,0.7465,0.4153,0.4228,0.6045,0.3251,0.4228,0.3357,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
20,inf,cosine,auto,4,4.50859522819519,-0.1555,106.5615,2.0212,0.6496,0.1069,0.7465,0.4153,0.4228,0.6045,0.3251,0.4228,0.3357,100.0,20.0,skl_OPTICS,2d-4c_y.zip
20,inf,cosine,auto,4,4.67831826210022,-0.1555,106.5615,2.0212,0.6496,0.1069,0.7465,0.4153,0.4228,0.6045,0.3251,0.4228,0.3357,inf,20.0,skl_OPTICS,2d-4c_y.zip
20,inf,euclidean,auto,4,2.3232898712158203,0.2505,595.506,1.162,0.8474,0.6293,1.0398,0.7074,0.7096,0.842,0.6133,0.7096,0.7394,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
20,inf,euclidean,auto,4,2.333143472671509,0.2505,595.506,1.162,0.8474,0.6293,1.0398,0.7074,0.7096,0.842,0.6133,0.7096,0.7394,100.0,20.0,skl_OPTICS,2d-4c_y.zip
20,inf,euclidean,auto,4,2.335886001586914,0.2505,595.506,1.162,0.8474,0.6293,1.0398,0.7074,0.7096,0.842,0.6133,0.7096,0.7394,inf,20.0,skl_OPTICS,2d-4c_y.zip
2,inf,correlation,auto,4,3.1605324745178223,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
2,inf,correlation,auto,4,3.137380599975586,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,100.0,20.0,skl_OPTICS,2d-4c_y.zip
2,inf,correlation,auto,4,3.165092945098877,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,inf,20.0,skl_OPTICS,2d-4c_y.zip
2,inf,cosine,auto,4,4.922057151794434,-0.3644,25.7448,9.5693,0.6783,0.0067,1.1383,0.2113,0.3264,0.9217,0.1983,0.3264,0.0716,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
2,inf,cosine,auto,4,4.914179563522339,-0.3644,25.7448,9.5693,0.6783,0.0067,1.1383,0.2113,0.3264,0.9217,0.1983,0.3264,0.0716,100.0,20.0,skl_OPTICS,2d-4c_y.zip
2,inf,cosine,auto,4,4.853597402572632,-0.3644,25.7448,9.5693,0.6783,0.0067,1.1383,0.2113,0.3264,0.9217,0.1983,0.3264,0.0716,inf,20.0,skl_OPTICS,2d-4c_y.zip
2,inf,euclidean,auto,4,2.337094306945801,0.2014,9.1891,1.0633,0.6619,-0.0025,0.9637,0.1868,0.3034,0.7803,0.1883,0.3034,0.1168,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
2,inf,euclidean,auto,4,2.3556506633758545,0.2014,9.1891,1.0633,0.6619,-0.0025,0.9637,0.1868,0.3034,0.7803,0.1883,0.3034,0.1168,100.0,20.0,skl_OPTICS,2d-4c_y.zip
2,inf,euclidean,auto,4,2.344248056411743,0.2014,9.1891,1.0633,0.6619,-0.0025,0.9637,0.1868,0.3034,0.7803,0.1883,0.3034,0.1168,inf,20.0,skl_OPTICS,2d-4c_y.zip
3,inf,correlation,auto,4,3.1578800678253174,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
3,inf,correlation,auto,4,3.133373022079468,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,100.0,20.0,skl_OPTICS,2d-4c_y.zip
3,inf,correlation,auto,4,3.186335325241089,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,inf,20.0,skl_OPTICS,2d-4c_y.zip
3,inf,cosine,auto,4,4.900250196456909,-0.3093,27.0995,6.9871,0.6756,0.0189,1.0634,0.267,0.3415,0.861,0.213,0.3415,0.1262,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
3,inf,cosine,auto,4,4.729853630065918,-0.3093,27.0995,6.9871,0.6756,0.0189,1.0634,0.267,0.3415,0.861,0.213,0.3415,0.1262,100.0,20.0,skl_OPTICS,2d-4c_y.zip
3,inf,cosine,auto,4,5.205625057220459,-0.3093,27.0995,6.9871,0.6756,0.0189,1.0634,0.267,0.3415,0.861,0.213,0.3415,0.1262,inf,20.0,skl_OPTICS,2d-4c_y.zip
3,inf,euclidean,auto,4,2.3483762741088867,-0.0903,9.0311,1.0512,0.6128,-0.0054,0.703,0.2174,0.2901,0.5693,0.1946,0.2901,0.2354,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
3,inf,euclidean,auto,4,2.343744993209839,-0.0903,9.0311,1.0512,0.6128,-0.0054,0.703,0.2174,0.2901,0.5693,0.1946,0.2901,0.2354,100.0,20.0,skl_OPTICS,2d-4c_y.zip
3,inf,euclidean,auto,4,2.3462533950805664,-0.0903,9.0311,1.0512,0.6128,-0.0054,0.703,0.2174,0.2901,0.5693,0.1946,0.2901,0.2354,inf,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,correlation,auto,4,3.1407601833343506,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,correlation,auto,4,3.142216682434082,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,100.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,correlation,auto,4,3.4716272354125977,0.4204,416.6515,1.5683,0.6728,0.3995,0.4957,0.5513,0.5519,0.4013,0.8831,0.5519,0.6911,inf,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,cosine,auto,4,5.429929733276367,-0.3035,23.2775,4.9594,0.6522,0.0063,0.8801,0.292,0.3356,0.7127,0.2195,0.3356,0.1679,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,cosine,auto,4,5.041289567947388,-0.3035,23.2775,4.9594,0.6522,0.0063,0.8801,0.292,0.3356,0.7127,0.2195,0.3356,0.1679,100.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,cosine,auto,4,4.48138427734375,-0.3035,23.2775,4.9594,0.6522,0.0063,0.8801,0.292,0.3356,0.7127,0.2195,0.3356,0.1679,inf,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,euclidean,auto,4,2.3239102363586426,-0.2462,13.7563,1.0651,0.5748,-0.0093,0.5676,0.2494,0.288,0.4596,0.2097,0.288,0.2933,1000.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,euclidean,auto,4,2.3522958755493164,-0.2462,13.7563,1.0651,0.5748,-0.0093,0.5676,0.2494,0.288,0.4596,0.2097,0.288,0.2933,100.0,20.0,skl_OPTICS,2d-4c_y.zip
5,inf,euclidean,auto,4,2.3469598293304443,-0.2462,13.7563,1.0651,0.5748,-0.0093,0.5676,0.2494,0.288,0.4596,0.2097,0.288,0.2933,inf,20.0,skl_OPTICS,2d-4c_y.zip
