min_samples,max_eps,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,inf,cosine,auto,4,100.0,20,3.215516805648804,0.2689,23.153,0.961,0.5412,0.025,0.0176,0.0447,0.0471,0.0267,0.1992,0.0471,0.7246,skl_OPTICS,wdbc_y.zip
10,inf,cosine,auto,4,20.0,20,2.7409448623657227,0.1102,17.4676,1.5615,0.5293,0.0087,0.0302,0.063,0.0668,0.0457,0.1242,0.0668,0.6941,skl_OPTICS,wdbc_y.zip
10,inf,cosine,auto,4,inf,100,3.077486753463745,0.2689,23.153,0.961,0.5412,0.025,0.0176,0.0447,0.0471,0.0267,0.1992,0.0471,0.7246,skl_OPTICS,wdbc_y.zip
10,inf,cosine,auto,4,inf,20,2.647606611251831,0.2689,23.153,0.961,0.5412,0.025,0.0176,0.0447,0.0471,0.0267,0.1992,0.0471,0.7246,skl_OPTICS,wdbc_y.zip
10,inf,euclidean,auto,4,1000.0,100,13.096303939819336,-0.0727,5.6941,1.8896,0.5454,0.0357,0.0248,0.0618,0.064,0.0376,0.215,0.064,0.7232,skl_OPTICS,wdbc_y.zip
10,inf,euclidean,auto,4,1000.0,20,17.951306343078613,-0.0727,5.6941,1.8896,0.5454,0.0357,0.0248,0.0618,0.064,0.0376,0.215,0.064,0.7232,skl_OPTICS,wdbc_y.zip
10,inf,euclidean,auto,4,100.0,100,17.42635703086853,-0.0727,5.6941,1.8896,0.5454,0.0357,0.0248,0.0618,0.064,0.0376,0.215,0.064,0.7232,skl_OPTICS,wdbc_y.zip
10,inf,euclidean,auto,4,100.0,20,18.99886274337769,-0.0727,5.6941,1.8896,0.5454,0.0357,0.0248,0.0618,0.064,0.0376,0.215,0.064,0.7232,skl_OPTICS,wdbc_y.zip
10,inf,euclidean,auto,4,20.0,20,19.663127660751343,-0.0727,5.6941,1.8896,0.5454,0.0357,0.0248,0.0618,0.064,0.0376,0.215,0.064,0.7232,skl_OPTICS,wdbc_y.zip
10,inf,euclidean,auto,4,inf,100,16.26717782020569,-0.0727,5.6941,1.8896,0.5454,0.0357,0.0248,0.0618,0.064,0.0376,0.215,0.064,0.7232,skl_OPTICS,wdbc_y.zip
10,inf,euclidean,auto,4,inf,20,17.888219594955444,-0.0727,5.6941,1.8896,0.5454,0.0357,0.0248,0.0618,0.064,0.0376,0.215,0.064,0.7232,skl_OPTICS,wdbc_y.zip
20,inf,correlation,auto,4,1000.0,100,1.5794203281402588,-0.03,16.159,1.8792,0.5149,-0.0219,0.0079,0.0162,0.0182,0.012,0.0382,0.0182,0.6842,skl_OPTICS,wdbc_y.zip
20,inf,correlation,auto,4,1000.0,20,1.5321800708770752,-0.03,16.159,1.8792,0.5149,-0.0219,0.0079,0.0162,0.0182,0.012,0.0382,0.0182,0.6842,skl_OPTICS,wdbc_y.zip
20,inf,correlation,auto,4,100.0,100,1.4368226528167725,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,correlation,auto,4,100.0,20,1.4522674083709717,-0.03,16.159,1.8792,0.5149,-0.0219,0.0079,0.0162,0.0182,0.012,0.0382,0.0182,0.6842,skl_OPTICS,wdbc_y.zip
20,inf,correlation,auto,4,20.0,20,1.6085150241851809,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,correlation,auto,4,inf,100,1.530195236206055,-0.03,16.159,1.8792,0.5149,-0.0219,0.0079,0.0162,0.0182,0.012,0.0382,0.0182,0.6842,skl_OPTICS,wdbc_y.zip
20,inf,correlation,auto,4,inf,20,1.4158926010131836,-0.03,16.159,1.8792,0.5149,-0.0219,0.0079,0.0162,0.0182,0.012,0.0382,0.0182,0.6842,skl_OPTICS,wdbc_y.zip
20,inf,cosine,auto,4,1000.0,100,3.079131603240967,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,cosine,auto,4,1000.0,20,2.62125563621521,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,cosine,auto,4,100.0,100,2.852642059326172,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,cosine,auto,4,100.0,20,3.279921531677246,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,cosine,auto,4,20.0,20,3.487830400466919,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,cosine,auto,4,inf,100,2.735564708709717,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,cosine,auto,4,inf,20,3.0554420948028564,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,euclidean,auto,4,1000.0,100,18.001039028167725,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,euclidean,auto,4,1000.0,20,14.66627025604248,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,euclidean,auto,4,100.0,100,18.100446462631226,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,euclidean,auto,4,100.0,20,15.777744054794312,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,euclidean,auto,4,20.0,20,17.384236335754395,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,euclidean,auto,4,inf,100,19.073768854141235,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
20,inf,euclidean,auto,4,inf,20,15.791374206542969,0.0,0.0,0.0,0.5316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7291,skl_OPTICS,wdbc_y.zip
2,inf,correlation,auto,4,1000.0,100,1.5848102569580078,-0.2902,2.8856,1.6362,0.4893,0.0032,0.2591,0.0892,0.1525,0.3923,0.0947,0.1525,0.4051,skl_OPTICS,wdbc_y.zip
2,inf,correlation,auto,4,1000.0,20,1.419797658920288,-0.2902,2.8856,1.6362,0.4893,0.0032,0.2591,0.0892,0.1525,0.3923,0.0947,0.1525,0.4051,skl_OPTICS,wdbc_y.zip
2,inf,correlation,auto,4,100.0,100,1.489337682723999,-0.2949,2.8006,1.6607,0.4936,0.0116,0.2595,0.0905,0.1532,0.393,0.0951,0.1532,0.4105,skl_OPTICS,wdbc_y.zip
2,inf,correlation,auto,4,100.0,20,1.420966863632202,-0.2902,2.8856,1.6362,0.4893,0.0032,0.2591,0.0892,0.1525,0.3923,0.0947,0.1525,0.4051,skl_OPTICS,wdbc_y.zip
2,inf,correlation,auto,4,20.0,20,1.5942726135253906,-0.3169,2.7119,1.6573,0.4886,-0.0071,0.2168,0.084,0.1433,0.3283,0.0916,0.1433,0.4437,skl_OPTICS,wdbc_y.zip
2,inf,correlation,auto,4,inf,100,1.691242218017578,-0.2902,2.8856,1.6362,0.4893,0.0032,0.2591,0.0892,0.1525,0.3923,0.0947,0.1525,0.4051,skl_OPTICS,wdbc_y.zip
2,inf,correlation,auto,4,inf,20,1.4240822792053225,-0.2902,2.8856,1.6362,0.4893,0.0032,0.2591,0.0892,0.1525,0.3923,0.0947,0.1525,0.4051,skl_OPTICS,wdbc_y.zip
2,inf,cosine,auto,4,1000.0,100,2.485021114349365,-0.2419,3.5285,1.4408,0.4775,-0.0206,0.2731,0.1025,0.163,0.4137,0.1015,0.163,0.3939,skl_OPTICS,wdbc_y.zip
2,inf,cosine,auto,4,1000.0,20,2.9470760822296143,-0.2419,3.5285,1.4408,0.4775,-0.0206,0.2731,0.1025,0.163,0.4137,0.1015,0.163,0.3939,skl_OPTICS,wdbc_y.zip
2,inf,cosine,auto,4,100.0,100,2.385538339614868,-0.2316,3.8312,1.4314,0.4749,-0.0225,0.2843,0.1029,0.1635,0.4306,0.1009,0.1635,0.3755,skl_OPTICS,wdbc_y.zip
2,inf,cosine,auto,4,100.0,20,2.780421733856201,-0.2419,3.5285,1.4408,0.4775,-0.0206,0.2731,0.1025,0.163,0.4137,0.1015,0.163,0.3939,skl_OPTICS,wdbc_y.zip
2,inf,cosine,auto,4,20.0,20,2.77998948097229,-0.2707,3.5108,1.4305,0.4787,-0.0244,0.2427,0.0993,0.1569,0.3675,0.0997,0.1569,0.4234,skl_OPTICS,wdbc_y.zip
2,inf,cosine,auto,4,inf,100,2.9904427528381348,-0.2419,3.5285,1.4408,0.4775,-0.0206,0.2731,0.1025,0.163,0.4137,0.1015,0.163,0.3939,skl_OPTICS,wdbc_y.zip
2,inf,cosine,auto,4,inf,20,2.84021520614624,-0.2419,3.5285,1.4408,0.4775,-0.0206,0.2731,0.1025,0.163,0.4137,0.1015,0.163,0.3939,skl_OPTICS,wdbc_y.zip
2,inf,euclidean,auto,4,1000.0,100,18.812417030334476,-0.3019,2.1648,1.6073,0.4889,-0.0165,0.2007,0.0898,0.1497,0.304,0.0993,0.1497,0.484,skl_OPTICS,wdbc_y.zip
2,inf,euclidean,auto,4,1000.0,20,20.36444616317749,-0.3019,2.1648,1.6073,0.4889,-0.0165,0.2007,0.0898,0.1497,0.304,0.0993,0.1497,0.484,skl_OPTICS,wdbc_y.zip
2,inf,euclidean,auto,4,100.0,100,18.05016851425171,-0.3128,2.0684,1.6356,0.4964,-0.0046,0.188,0.0843,0.1452,0.2847,0.0974,0.1452,0.5028,skl_OPTICS,wdbc_y.zip
2,inf,euclidean,auto,4,100.0,20,18.58192348480225,-0.3019,2.1648,1.6073,0.4889,-0.0165,0.2007,0.0898,0.1497,0.304,0.0993,0.1497,0.484,skl_OPTICS,wdbc_y.zip
2,inf,euclidean,auto,4,20.0,20,19.29004716873169,-0.3036,2.3313,1.632,0.4915,-0.0116,0.1893,0.0831,0.1421,0.2866,0.0945,0.1421,0.4878,skl_OPTICS,wdbc_y.zip
2,inf,euclidean,auto,4,inf,100,18.52508974075317,-0.3019,2.1648,1.6073,0.4889,-0.0165,0.2007,0.0898,0.1497,0.304,0.0993,0.1497,0.484,skl_OPTICS,wdbc_y.zip
2,inf,euclidean,auto,4,inf,20,18.608567237854004,-0.3019,2.1648,1.6073,0.4889,-0.0165,0.2007,0.0898,0.1497,0.304,0.0993,0.1497,0.484,skl_OPTICS,wdbc_y.zip
3,inf,correlation,auto,4,1000.0,100,1.419811487197876,-0.2944,4.8522,1.5902,0.4964,-0.0105,0.1447,0.1023,0.1321,0.2191,0.0946,0.1321,0.5241,skl_OPTICS,wdbc_y.zip
3,inf,correlation,auto,4,1000.0,20,1.4188103675842283,-0.2944,4.8522,1.5902,0.4964,-0.0105,0.1447,0.1023,0.1321,0.2191,0.0946,0.1321,0.5241,skl_OPTICS,wdbc_y.zip
3,inf,correlation,auto,4,100.0,100,1.3731892108917236,-0.3055,4.5349,1.6485,0.4974,-0.0106,0.1316,0.0945,0.1235,0.1993,0.0895,0.1235,0.5318,skl_OPTICS,wdbc_y.zip
3,inf,correlation,auto,4,100.0,20,1.430936336517334,-0.2944,4.8522,1.5902,0.4964,-0.0105,0.1447,0.1023,0.1321,0.2191,0.0946,0.1321,0.5241,skl_OPTICS,wdbc_y.zip
3,inf,correlation,auto,4,20.0,20,1.4739046096801758,-0.3311,4.4715,1.7421,0.5159,0.0235,0.1405,0.1049,0.1355,0.2127,0.0994,0.1355,0.5597,skl_OPTICS,wdbc_y.zip
3,inf,correlation,auto,4,inf,100,1.4175498485565186,-0.2944,4.8522,1.5902,0.4964,-0.0105,0.1447,0.1023,0.1321,0.2191,0.0946,0.1321,0.5241,skl_OPTICS,wdbc_y.zip
3,inf,correlation,auto,4,inf,20,1.419187307357788,-0.2944,4.8522,1.5902,0.4964,-0.0105,0.1447,0.1023,0.1321,0.2191,0.0946,0.1321,0.5241,skl_OPTICS,wdbc_y.zip
3,inf,cosine,auto,4,1000.0,100,3.1566708087921143,-0.3356,4.9339,1.4398,0.4934,-0.0276,0.1316,0.1053,0.1364,0.1993,0.1037,0.1364,0.5575,skl_OPTICS,wdbc_y.zip
3,inf,cosine,auto,4,1000.0,20,3.1229910850524902,-0.3356,4.9339,1.4398,0.4934,-0.0276,0.1316,0.1053,0.1364,0.1993,0.1037,0.1364,0.5575,skl_OPTICS,wdbc_y.zip
3,inf,cosine,auto,4,100.0,100,3.516729593276977,-0.3431,4.9413,1.4496,0.4978,-0.023,0.1195,0.1018,0.1318,0.181,0.1037,0.1318,0.5751,skl_OPTICS,wdbc_y.zip
3,inf,cosine,auto,4,100.0,20,2.581688165664673,-0.3356,4.9339,1.4398,0.4934,-0.0276,0.1316,0.1053,0.1364,0.1993,0.1037,0.1364,0.5575,skl_OPTICS,wdbc_y.zip
3,inf,cosine,auto,4,20.0,20,2.4870247840881348,-0.3303,5.3954,1.4732,0.495,-0.0275,0.121,0.104,0.1325,0.1832,0.1038,0.1325,0.5694,skl_OPTICS,wdbc_y.zip
3,inf,cosine,auto,4,inf,100,2.4833710193634038,-0.3356,4.9339,1.4398,0.4934,-0.0276,0.1316,0.1053,0.1364,0.1993,0.1037,0.1364,0.5575,skl_OPTICS,wdbc_y.zip
3,inf,cosine,auto,4,inf,20,2.893635034561157,-0.3356,4.9339,1.4398,0.4934,-0.0276,0.1316,0.1053,0.1364,0.1993,0.1037,0.1364,0.5575,skl_OPTICS,wdbc_y.zip
3,inf,euclidean,auto,4,1000.0,100,17.290119886398315,-0.395,2.3517,1.7203,0.5181,-0.0016,0.0701,0.0836,0.1084,0.1062,0.1107,0.1084,0.6506,skl_OPTICS,wdbc_y.zip
3,inf,euclidean,auto,4,1000.0,20,15.332731246948242,-0.395,2.3517,1.7203,0.5181,-0.0016,0.0701,0.0836,0.1084,0.1062,0.1107,0.1084,0.6506,skl_OPTICS,wdbc_y.zip
3,inf,euclidean,auto,4,100.0,100,17.629150867462158,-0.3733,2.2757,1.6729,0.5247,0.0088,0.0636,0.0868,0.1065,0.0963,0.1191,0.1065,0.6646,skl_OPTICS,wdbc_y.zip
3,inf,euclidean,auto,4,100.0,20,18.09082698822021,-0.395,2.3517,1.7203,0.5181,-0.0016,0.0701,0.0836,0.1084,0.1062,0.1107,0.1084,0.6506,skl_OPTICS,wdbc_y.zip
3,inf,euclidean,auto,4,20.0,20,18.993637561798096,-0.3743,2.8968,1.6053,0.5316,0.0248,0.0727,0.0947,0.1168,0.1101,0.1244,0.1168,0.6654,skl_OPTICS,wdbc_y.zip
3,inf,euclidean,auto,4,inf,100,18.957067728042603,-0.395,2.3517,1.7203,0.5181,-0.0016,0.0701,0.0836,0.1084,0.1062,0.1107,0.1084,0.6506,skl_OPTICS,wdbc_y.zip
3,inf,euclidean,auto,4,inf,20,18.08076047897339,-0.395,2.3517,1.7203,0.5181,-0.0016,0.0701,0.0836,0.1084,0.1062,0.1107,0.1084,0.6506,skl_OPTICS,wdbc_y.zip
5,inf,correlation,auto,4,1000.0,100,1.428807497024536,-0.2381,7.4727,1.7012,0.5384,0.0411,0.0689,0.1008,0.1123,0.1044,0.1214,0.1123,0.6654,skl_OPTICS,wdbc_y.zip
5,inf,correlation,auto,4,1000.0,20,1.4555234909057615,-0.2381,7.4727,1.7012,0.5384,0.0411,0.0689,0.1008,0.1123,0.1044,0.1214,0.1123,0.6654,skl_OPTICS,wdbc_y.zip
5,inf,correlation,auto,4,100.0,100,1.3774678707122805,-0.2629,8.086,1.7463,0.5176,0.0022,0.0711,0.0983,0.1088,0.1077,0.11,0.1088,0.6372,skl_OPTICS,wdbc_y.zip
5,inf,correlation,auto,4,100.0,20,1.5125765800476074,-0.2381,7.4727,1.7012,0.5384,0.0411,0.0689,0.1008,0.1123,0.1044,0.1214,0.1123,0.6654,skl_OPTICS,wdbc_y.zip
5,inf,correlation,auto,4,20.0,20,1.4762606620788574,-0.2268,7.1403,1.6983,0.5283,0.0147,0.0389,0.0606,0.0706,0.0589,0.0883,0.0706,0.6721,skl_OPTICS,wdbc_y.zip
5,inf,correlation,auto,4,inf,100,1.5436344146728516,-0.2381,7.4727,1.7012,0.5384,0.0411,0.0689,0.1008,0.1123,0.1044,0.1214,0.1123,0.6654,skl_OPTICS,wdbc_y.zip
5,inf,correlation,auto,4,inf,20,1.4437298774719238,-0.2381,7.4727,1.7012,0.5384,0.0411,0.0689,0.1008,0.1123,0.1044,0.1214,0.1123,0.6654,skl_OPTICS,wdbc_y.zip
5,inf,cosine,auto,4,1000.0,100,3.14726185798645,-0.2705,12.6588,1.3466,0.5169,-0.0108,0.0489,0.0809,0.0911,0.074,0.1185,0.0911,0.668,skl_OPTICS,wdbc_y.zip
5,inf,cosine,auto,4,1000.0,20,3.0964276790618896,-0.2705,12.6588,1.3466,0.5169,-0.0108,0.0489,0.0809,0.0911,0.074,0.1185,0.0911,0.668,skl_OPTICS,wdbc_y.zip
5,inf,cosine,auto,4,100.0,100,2.928819417953491,-0.2847,14.4136,1.474,0.5413,0.0418,0.061,0.1013,0.111,0.0923,0.139,0.111,0.6819,skl_OPTICS,wdbc_y.zip
5,inf,cosine,auto,4,100.0,20,3.044693946838379,-0.2705,12.6588,1.3466,0.5169,-0.0108,0.0489,0.0809,0.0911,0.074,0.1185,0.0911,0.668,skl_OPTICS,wdbc_y.zip
5,inf,cosine,auto,4,20.0,20,3.3775739669799805,-0.1637,17.5103,1.2711,0.517,-0.0123,0.0438,0.0792,0.086,0.0663,0.1222,0.086,0.6727,skl_OPTICS,wdbc_y.zip
5,inf,cosine,auto,4,inf,100,2.837005138397217,-0.2705,12.6588,1.3466,0.5169,-0.0108,0.0489,0.0809,0.0911,0.074,0.1185,0.0911,0.668,skl_OPTICS,wdbc_y.zip
5,inf,cosine,auto,4,inf,20,2.8752920627593994,-0.2705,12.6588,1.3466,0.5169,-0.0108,0.0489,0.0809,0.0911,0.074,0.1185,0.0911,0.668,skl_OPTICS,wdbc_y.zip
5,inf,euclidean,auto,4,1000.0,100,18.645304441452023,-0.0956,4.0941,1.9334,0.5423,0.0277,0.0194,0.049,0.0514,0.0294,0.2034,0.0514,0.7243,skl_OPTICS,wdbc_y.zip
5,inf,euclidean,auto,4,1000.0,20,19.06699252128601,-0.0956,4.0941,1.9334,0.5423,0.0277,0.0194,0.049,0.0514,0.0294,0.2034,0.0514,0.7243,skl_OPTICS,wdbc_y.zip
5,inf,euclidean,auto,4,100.0,100,17.155996084213257,-0.0956,4.0941,1.9334,0.5423,0.0277,0.0194,0.049,0.0514,0.0294,0.2034,0.0514,0.7243,skl_OPTICS,wdbc_y.zip
5,inf,euclidean,auto,4,100.0,20,17.4001247882843,-0.0956,4.0941,1.9334,0.5423,0.0277,0.0194,0.049,0.0514,0.0294,0.2034,0.0514,0.7243,skl_OPTICS,wdbc_y.zip
5,inf,euclidean,auto,4,20.0,20,17.445374965667725,-0.1085,3.3832,2.0304,0.5412,0.025,0.0176,0.0447,0.0471,0.0267,0.1992,0.0471,0.7246,skl_OPTICS,wdbc_y.zip
5,inf,euclidean,auto,4,inf,100,16.572933673858643,-0.0956,4.0941,1.9334,0.5423,0.0277,0.0194,0.049,0.0514,0.0294,0.2034,0.0514,0.7243,skl_OPTICS,wdbc_y.zip
5,inf,euclidean,auto,4,inf,20,13.008639097213743,-0.0956,4.0941,1.9334,0.5423,0.0277,0.0194,0.049,0.0514,0.0294,0.2034,0.0514,0.7243,skl_OPTICS,wdbc_y.zip
