n_clusters,metric,linkage,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
10,cosine,complete,0.0115067958831787,0.3374,2270.8148,1.4402,0.8782,0.6231,1.2688,0.7356,0.7378,0.9153,0.6179,0.7378,0.717,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,cosine,complete,0.0111975669860839,0.3374,2270.8148,1.4402,0.8782,0.6231,1.2688,0.7356,0.7378,0.9153,0.6179,0.7378,0.717,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,cosine,complete,0.0112912654876708,0.3374,2270.8148,1.4402,0.8782,0.6231,1.2688,0.7356,0.7378,0.9153,0.6179,0.7378,0.717,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
10,cosine,single,0.0060124397277832,0.5505,1887.7354,1.5919,0.9473,0.8564,1.2674,0.8598,0.8612,0.9143,0.8139,0.8612,0.8916,,,skl_agglomerativeClust,triangle1_y.zip
10,cosine,single,0.0058779716491699,0.5505,1887.7354,1.5919,0.9473,0.8564,1.2674,0.8598,0.8612,0.9143,0.8139,0.8612,0.8916,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,cosine,single,0.0059189796447753,0.5505,1887.7354,1.5919,0.9473,0.8564,1.2674,0.8598,0.8612,0.9143,0.8139,0.8612,0.8916,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,cosine,single,0.0061285495758056,0.5505,1887.7354,1.5919,0.9473,0.8564,1.2674,0.8598,0.8612,0.9143,0.8139,0.8612,0.8916,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,average,0.0115313529968261,0.6055,6301.7523,0.5314,0.9576,0.8799,1.3863,0.8941,0.895,1.0,0.81,0.895,0.911,,,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,average,0.0118327140808105,0.6055,6301.7523,0.5314,0.9576,0.8799,1.3863,0.8941,0.895,1.0,0.81,0.895,0.911,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,average,0.0118172168731689,0.6055,6301.7523,0.5314,0.9576,0.8799,1.3863,0.8941,0.895,1.0,0.81,0.895,0.911,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,average,0.0118520259857177,0.6055,6301.7523,0.5314,0.9576,0.8799,1.3863,0.8941,0.895,1.0,0.81,0.895,0.911,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,complete,0.0109949111938476,0.561,7225.154,0.7567,0.9228,0.7698,1.3863,0.8358,0.8373,1.0,0.7201,0.8373,0.8308,,,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,complete,0.0110309123992919,0.561,7225.154,0.7567,0.9228,0.7698,1.3863,0.8358,0.8373,1.0,0.7201,0.8373,0.8308,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,complete,0.0109272003173828,0.561,7225.154,0.7567,0.9228,0.7698,1.3863,0.8358,0.8373,1.0,0.7201,0.8373,0.8308,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,complete,0.011411428451538,0.561,7225.154,0.7567,0.9228,0.7698,1.3863,0.8358,0.8373,1.0,0.7201,0.8373,0.8308,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,single,0.0058989524841308,0.5528,2457.1938,0.3562,0.9956,0.9881,1.3863,0.9808,0.9809,1.0,0.9626,0.9809,0.9911,,,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,single,0.0058991909027099,0.5528,2457.1938,0.3562,0.9956,0.9881,1.3863,0.9808,0.9809,1.0,0.9626,0.9809,0.9911,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,single,0.0059225559234619,0.5528,2457.1938,0.3562,0.9956,0.9881,1.3863,0.9808,0.9809,1.0,0.9626,0.9809,0.9911,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,single,0.0058720111846923,0.5528,2457.1938,0.3562,0.9956,0.9881,1.3863,0.9808,0.9809,1.0,0.9626,0.9809,0.9911,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,ward,0.0123417377471923,0.5845,7899.1966,0.7769,0.9184,0.7551,1.3863,0.8207,0.8222,1.0,0.698,0.8222,0.8201,,,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,ward,0.0124585628509521,0.5845,7899.1966,0.7769,0.9184,0.7551,1.3863,0.8207,0.8222,1.0,0.698,0.8222,0.8201,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,ward,0.0122990608215332,0.5845,7899.1966,0.7769,0.9184,0.7551,1.3863,0.8207,0.8222,1.0,0.698,0.8222,0.8201,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
10,euclidean,ward,0.0123460292816162,0.5845,7899.1966,0.7769,0.9184,0.7551,1.3863,0.8207,0.8222,1.0,0.698,0.8222,0.8201,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
12,correlation,average,0.0111515522003173,-0.4399,29.8592,12.8612,0.6335,0.315,0.5197,0.4798,0.489,0.3749,0.7029,0.489,0.6004,,,skl_agglomerativeClust,triangle1_y.zip
12,correlation,average,0.0114798545837402,-0.4399,29.8592,12.8612,0.6335,0.315,0.5197,0.4798,0.489,0.3749,0.7029,0.489,0.6004,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,correlation,average,0.0114529132843017,-0.4399,29.8592,12.8612,0.6335,0.315,0.5197,0.4798,0.489,0.3749,0.7029,0.489,0.6004,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,correlation,average,0.0114748477935791,-0.4399,29.8592,12.8612,0.6335,0.315,0.5197,0.4798,0.489,0.3749,0.7029,0.489,0.6004,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
12,correlation,complete,0.0105617046356201,-0.2188,32.0125,41.4428,0.7344,0.1816,0.5269,0.2965,0.3034,0.38,0.2525,0.3034,0.3457,,,skl_agglomerativeClust,triangle1_y.zip
12,correlation,complete,0.0111773014068603,-0.2188,32.0125,41.4428,0.7344,0.1816,0.5269,0.2965,0.3034,0.38,0.2525,0.3034,0.3457,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,correlation,complete,0.0113768577575683,-0.2188,32.0125,41.4428,0.7344,0.1816,0.5269,0.2965,0.3034,0.38,0.2525,0.3034,0.3457,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,correlation,complete,0.0112082958221435,-0.2188,32.0125,41.4428,0.7344,0.1816,0.5269,0.2965,0.3034,0.38,0.2525,0.3034,0.3457,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
12,correlation,single,0.0074827671051025,-0.0462,30.5529,1.4809,0.6311,0.3228,0.5225,0.503,0.5104,0.3769,0.7904,0.5104,0.6126,,,skl_agglomerativeClust,triangle1_y.zip
12,correlation,single,0.0074338912963867,-0.0462,30.5529,1.4809,0.6311,0.3228,0.5225,0.503,0.5104,0.3769,0.7904,0.5104,0.6126,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,correlation,single,0.0074071884155273,-0.0462,30.5529,1.4809,0.6311,0.3228,0.5225,0.503,0.5104,0.3769,0.7904,0.5104,0.6126,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,correlation,single,0.0073461532592773,-0.0462,30.5529,1.4809,0.6311,0.3228,0.5225,0.503,0.5104,0.3769,0.7904,0.5104,0.6126,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
12,cosine,average,0.0120985507965087,0.4805,2097.7395,1.2227,0.9299,0.7998,1.2889,0.7931,0.7953,0.9298,0.6949,0.7953,0.8493,,,skl_agglomerativeClust,triangle1_y.zip
12,cosine,average,0.011728286743164,0.4805,2097.7395,1.2227,0.9299,0.7998,1.2889,0.7931,0.7953,0.9298,0.6949,0.7953,0.8493,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,cosine,average,0.0114524364471435,0.4805,2097.7395,1.2227,0.9299,0.7998,1.2889,0.7931,0.7953,0.9298,0.6949,0.7953,0.8493,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,cosine,average,0.0114998817443847,0.4805,2097.7395,1.2227,0.9299,0.7998,1.2889,0.7931,0.7953,0.9298,0.6949,0.7953,0.8493,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
12,cosine,complete,0.0114493370056152,0.3118,1889.655,1.689,0.8758,0.6142,1.2688,0.7235,0.7262,0.9153,0.6019,0.7262,0.7102,,,skl_agglomerativeClust,triangle1_y.zip
12,cosine,complete,0.0112648010253906,0.3118,1889.655,1.689,0.8758,0.6142,1.2688,0.7235,0.7262,0.9153,0.6019,0.7262,0.7102,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,cosine,complete,0.011324405670166,0.3118,1889.655,1.689,0.8758,0.6142,1.2688,0.7235,0.7262,0.9153,0.6019,0.7262,0.7102,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,cosine,complete,0.0112981796264648,0.3118,1889.655,1.689,0.8758,0.6142,1.2688,0.7235,0.7262,0.9153,0.6019,0.7262,0.7102,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
12,cosine,single,0.0059719085693359,0.5537,1747.6079,1.4833,0.9333,0.815,1.2674,0.8244,0.8264,0.9143,0.754,0.8264,0.8599,,,skl_agglomerativeClust,triangle1_y.zip
12,cosine,single,0.0059232711791992,0.5537,1747.6079,1.4833,0.9333,0.815,1.2674,0.8244,0.8264,0.9143,0.754,0.8264,0.8599,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,cosine,single,0.0059943199157714,0.5537,1747.6079,1.4833,0.9333,0.815,1.2674,0.8244,0.8264,0.9143,0.754,0.8264,0.8599,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,cosine,single,0.0060257911682128,0.5537,1747.6079,1.4833,0.9333,0.815,1.2674,0.8244,0.8264,0.9143,0.754,0.8264,0.8599,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,average,0.0115995407104492,0.598,5821.5257,0.5931,0.9513,0.8609,1.3863,0.869,0.8704,1.0,0.7706,0.8704,0.8971,,,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,average,0.0118114948272705,0.598,5821.5257,0.5931,0.9513,0.8609,1.3863,0.869,0.8704,1.0,0.7706,0.8704,0.8971,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,average,0.0118160247802734,0.598,5821.5257,0.5931,0.9513,0.8609,1.3863,0.869,0.8704,1.0,0.7706,0.8704,0.8971,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,average,0.0118064880371093,0.598,5821.5257,0.5931,0.9513,0.8609,1.3863,0.869,0.8704,1.0,0.7706,0.8704,0.8971,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,complete,0.0106070041656494,0.4198,6567.2842,0.9319,0.9012,0.6957,1.3863,0.7934,0.7955,1.0,0.6604,0.7955,0.7769,,,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,complete,0.0110571384429931,0.4198,6567.2842,0.9319,0.9012,0.6957,1.3863,0.7934,0.7955,1.0,0.6604,0.7955,0.7769,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,complete,0.0110156536102294,0.4198,6567.2842,0.9319,0.9012,0.6957,1.3863,0.7934,0.7955,1.0,0.6604,0.7955,0.7769,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,complete,0.0109457969665527,0.4198,6567.2842,0.9319,0.9012,0.6957,1.3863,0.7934,0.7955,1.0,0.6604,0.7955,0.7769,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,single,0.0059528350830078,0.4848,2152.6055,0.3667,0.9936,0.9829,1.3863,0.9728,0.9731,1.0,0.9477,0.9731,0.9872,,,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,single,0.0059616565704345,0.4848,2152.6055,0.3667,0.9936,0.9829,1.3863,0.9728,0.9731,1.0,0.9477,0.9731,0.9872,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,single,0.0058591365814208,0.4848,2152.6055,0.3667,0.9936,0.9829,1.3863,0.9728,0.9731,1.0,0.9477,0.9731,0.9872,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,single,0.0059239864349365,0.4848,2152.6055,0.3667,0.9936,0.9829,1.3863,0.9728,0.9731,1.0,0.9477,0.9731,0.9872,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,ward,0.012357473373413,0.3194,7778.1152,1.0251,0.8565,0.5255,1.3863,0.7438,0.7461,1.0,0.5951,0.7461,0.6515,,,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,ward,0.0124485492706298,0.3194,7778.1152,1.0251,0.8565,0.5255,1.3863,0.7438,0.7461,1.0,0.5951,0.7461,0.6515,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,ward,0.0126068592071533,0.3194,7778.1152,1.0251,0.8565,0.5255,1.3863,0.7438,0.7461,1.0,0.5951,0.7461,0.6515,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
12,euclidean,ward,0.0123605728149414,0.3194,7778.1152,1.0251,0.8565,0.5255,1.3863,0.7438,0.7461,1.0,0.5951,0.7461,0.6515,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
2,correlation,average,0.0111966133117675,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_agglomerativeClust,triangle1_y.zip
2,correlation,average,0.0117034912109375,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,correlation,average,0.0114400386810302,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,correlation,average,0.0115137100219726,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
2,correlation,complete,0.0105700492858886,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_agglomerativeClust,triangle1_y.zip
2,correlation,complete,0.0110514163970947,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,correlation,complete,0.0112485885620117,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,correlation,complete,0.0110406875610351,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
2,correlation,single,0.0073127746582031,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_agglomerativeClust,triangle1_y.zip
2,correlation,single,0.0074448585510253,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,correlation,single,0.0072734355926513,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,correlation,single,0.0078094005584716,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
2,cosine,average,0.0112645626068115,0.4905,1004.3779,0.8828,0.6691,0.3511,0.504,0.4888,0.4895,0.3635,0.7493,0.4895,0.6087,,,skl_agglomerativeClust,triangle1_y.zip
2,cosine,average,0.0114657878875732,0.4905,1004.3779,0.8828,0.6691,0.3511,0.504,0.4888,0.4895,0.3635,0.7493,0.4895,0.6087,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,cosine,average,0.0114643573760986,0.4905,1004.3779,0.8828,0.6691,0.3511,0.504,0.4888,0.4895,0.3635,0.7493,0.4895,0.6087,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,cosine,average,0.0114552974700927,0.4905,1004.3779,0.8828,0.6691,0.3511,0.504,0.4888,0.4895,0.3635,0.7493,0.4895,0.6087,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
2,cosine,complete,0.0108497142791748,0.4906,1006.2459,0.8793,0.6679,0.3493,0.5024,0.4875,0.4882,0.3624,0.7478,0.4882,0.6077,,,skl_agglomerativeClust,triangle1_y.zip
2,cosine,complete,0.0112454891204833,0.4906,1006.2459,0.8793,0.6679,0.3493,0.5024,0.4875,0.4882,0.3624,0.7478,0.4882,0.6077,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,cosine,complete,0.0144870281219482,0.4906,1006.2459,0.8793,0.6679,0.3493,0.5024,0.4875,0.4882,0.3624,0.7478,0.4882,0.6077,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,cosine,complete,0.0113496780395507,0.4906,1006.2459,0.8793,0.6679,0.3493,0.5024,0.4875,0.4882,0.3624,0.7478,0.4882,0.6077,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
2,cosine,single,0.0059692859649658,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,,,skl_agglomerativeClust,triangle1_y.zip
2,cosine,single,0.0059068202972412,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,cosine,single,0.005882978439331,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,cosine,single,0.0058825016021728,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,average,0.0124983787536621,0.5136,997.7899,0.592,0.6253,0.3233,0.5166,0.5244,0.5251,0.3726,0.8887,0.5251,0.6192,,,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,average,0.0117964744567871,0.5136,997.7899,0.592,0.6253,0.3233,0.5166,0.5244,0.5251,0.3726,0.8887,0.5251,0.6192,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,average,0.0120203495025634,0.5136,997.7899,0.592,0.6253,0.3233,0.5166,0.5244,0.5251,0.3726,0.8887,0.5251,0.6192,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,average,0.0119044780731201,0.5136,997.7899,0.592,0.6253,0.3233,0.5166,0.5244,0.5251,0.3726,0.8887,0.5251,0.6192,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,complete,0.0104832649230957,0.4771,904.9302,0.9877,0.7063,0.415,0.5663,0.5452,0.5458,0.4085,0.8224,0.5458,0.6484,,,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,complete,0.0109121799468994,0.4771,904.9302,0.9877,0.7063,0.415,0.5663,0.5452,0.5458,0.4085,0.8224,0.5458,0.6484,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,complete,0.0108928680419921,0.4771,904.9302,0.9877,0.7063,0.415,0.5663,0.5452,0.5458,0.4085,0.8224,0.5458,0.6484,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,complete,0.0111041069030761,0.4771,904.9302,0.9877,0.7063,0.415,0.5663,0.5452,0.5458,0.4085,0.8224,0.5458,0.6484,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,single,0.0058777332305908,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,,,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,single,0.005793809890747,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,single,0.0058376789093017,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,single,0.0059039592742919,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,ward,0.0122654438018798,0.5197,997.1252,0.5552,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,,,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,ward,0.0122668743133544,0.5197,997.1252,0.5552,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,ward,0.0122036933898925,0.5197,997.1252,0.5552,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
2,euclidean,ward,0.0147252082824707,0.5197,997.1252,0.5552,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
4,correlation,average,0.0112965106964111,-0.0965,109.5088,4.5946,0.6277,0.3187,0.5026,0.5016,0.5037,0.3625,0.8252,0.5037,0.6109,,,skl_agglomerativeClust,triangle1_y.zip
4,correlation,average,0.0115189552307128,-0.0965,109.5088,4.5946,0.6277,0.3187,0.5026,0.5016,0.5037,0.3625,0.8252,0.5037,0.6109,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
4,correlation,average,0.0114417076110839,-0.0965,109.5088,4.5946,0.6277,0.3187,0.5026,0.5016,0.5037,0.3625,0.8252,0.5037,0.6109,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
4,correlation,average,0.0116281509399414,-0.0965,109.5088,4.5946,0.6277,0.3187,0.5026,0.5016,0.5037,0.3625,0.8252,0.5037,0.6109,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
4,correlation,complete,0.0105872154235839,0.1893,113.326,16.1438,0.7382,0.3136,0.5054,0.3666,0.3687,0.3646,0.3729,0.3687,0.4897,,,skl_agglomerativeClust,triangle1_y.zip
4,correlation,complete,0.0111587047576904,0.1893,113.326,16.1438,0.7382,0.3136,0.5054,0.3666,0.3687,0.3646,0.3729,0.3687,0.4897,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
4,correlation,complete,0.0110683441162109,0.1893,113.326,16.1438,0.7382,0.3136,0.5054,0.3666,0.3687,0.3646,0.3729,0.3687,0.4897,100.0,20.0,skl_agglomerativeClust,triangle1_y.zip
4,correlation,complete,0.0110971927642822,0.1893,113.326,16.1438,0.7382,0.3136,0.5054,0.3666,0.3687,0.3646,0.3729,0.3687,0.4897,inf,20.0,skl_agglomerativeClust,triangle1_y.zip
4,correlation,single,0.0074014663696289,0.0937,109.6582,1.2328,0.6276,0.319,0.5036,0.5029,0.505,0.3633,0.8281,0.505,0.6114,,,skl_agglomerativeClust,triangle1_y.zip
4,correlation,single,0.0073409080505371,0.0937,109.6582,1.2328,0.6276,0.319,0.5036,0.5029,0.505,0.3633,0.8281,0.505,0.6114,1000.0,20.0,skl_agglomerativeClust,triangle1_y.zip
