,dataset,alg,n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_depth,max_nbr_clusters,bic_eps,metric_con,metric_cat,min_nr_instances,min_y,min_rd,n_components,oblique_splits,max_oblique_features,bisecting_strategy,criteria_clf,criteria_reg,min_samples,max_eps,metric,n_jobs,eps,threshold,branching_factor,amount_initial_centers,kmax,linkage
10,adult_y,skl_birch,2.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,14.884911060333252,0.7126,29855.3547,0.4382,0.609,-0.0027,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.7588,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
11,adult_y,skl_bis_kmeans,2.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,100.0,0.906475067138672,0.6995,31442.694,0.506,0.6064,0.0016,0.0,-0.0,0.0,0.0,0.0,0.0,0.7533,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
12,adult_y,skl_kmeans,2.0,,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,1000.0,100.0,0.9912447929382324,0.6995,31442.694,0.506,0.6064,0.0016,0.0,-0.0,0.0,0.0,0.0,0.0,0.7533,,,,,,,,,,,,,,,,,,,,,,,,
13,bank,CenterParTree2,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,50.0,50.0,11.073811769485474,0.1439,9908.7322,2.4143,,,,,,,,,,2.0,2.0,0.0,cos,jaccard,,,,,,,,,,,,,,,,,,,
14,bank,ImpurityParTree2,,,,,,,,42.0,,,,,50.0,3.0,,,,,,,20.0,20.0,5.145525217056274,0.0658,1464.3779,1.4026,,,,,,,,,,3.0,2.0,0.0,,,,,,,,,,me,mape,,,,,,,,,,
15,bank,PrincipalParTree,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,20.0,20.0,5.620932340621948,0.493,15940.1586,1.1461,,,,,,,,,,2.0,2.0,0.1,,,,,,2.0,False,2.0,,,,,,,,,,,,,
16,bank,VarianceParTree,,,,,,,,,,,,,5.0,3.0,,,,,,,20.0,20.0,8.661182165145874,0.9253,54085.675,0.1083,,,,,,,,,,6.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
17,bank,kmeans+dt,2.0,True,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,gini,best,3.0,50.0,0.0,,,0.0,,0.0,100.0,100.0,1.2047083377838137,0.9265,56829.9355,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,churn_y,CenterParTree2,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,20.0,20.0,1.7287001609802246,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,3.0,2.0,0.0,cos,jaccard,,,,,,,,,,,,,,,,,,,
19,churn_y,ImpurityParTree2,,,,,,,,42.0,,,,,50.0,3.0,,,,,,,20.0,20.0,0.6019120216369629,0.0008,2.5022,21.2326,0.6335,-0.0327,0.0012,0.0028,0.0032,0.003,0.0034,0.0032,0.7622,3.0,2.0,0.0,,,,,,,,,,me,mape,,,,,,,,,,
20,churn_y,PrincipalParTree,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,20.0,20.0,0.4252047538757324,0.0094,19.33,11.6199,0.5049,0.0025,0.0002,0.0001,0.0004,0.0005,0.0003,0.0004,0.6187,6.0,2.0,0.0,,,,,,2.0,False,0.0,,,,,,,,,,,,,
21,churn_y,VarianceParTree,,,,,,,,,,,,,5.0,3.0,,,,,,,1000.0,20.0,6.44216775894165,0.547,7525.3023,0.6224,0.4999,-0.0002,0.0,-0.0003,0.0,0.0,0.0,0.0,0.6131,2.0,2.0,0.1,,,,,,,,,,,,,,,,,,,,,
22,churn_y,kmeans+dt,2.0,True,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,gini,best,30.0,50.0,0.0,,,0.0,,0.0,100.0,100.0,0.7097892761230469,0.5469,7532.2019,0.6228,0.5,-0.0002,0.0,-0.0003,0.0,0.0,0.0,0.0,0.6133,,,,,,,,,,,,,,,,,,,,,,,,
23,churn_y,kmodes,2.0,,Cao,11.0,300.0,,False,42.0,,,,,,,,,,,,,20.0,20.0,0.6475820541381836,0.004,1.2248,44.157,0.5261,-0.0051,0.0001,-0.0001,0.0002,0.0003,0.0002,0.0002,0.6451,,,,,,,,,,,,,,,,,,4.0,,,,,,
24,churn_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0390102863311767,0.547,7525.3023,0.6224,0.4999,-0.0002,0.0,-0.0003,0.0,0.0,0.0,0.0,0.6131,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
25,churn_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,100.0,100.0,0.1862432956695556,0.2997,1081.195,0.6435,0.6636,-0.0133,0.0002,0.0001,0.0005,0.0004,0.0006,0.0005,0.7888,,,,,,,,,,,,,,,10.0,,cosine,4.0,0.1,,,,,
26,churn_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,20.0,20.0,9.719207286834717,0.2548,578.1539,0.649,0.6997,-0.0064,0.0,-0.0003,0.0002,0.0001,0.0002,0.0002,0.8215,,,,,,,,,,,,,,,20.0,inf,correlation,4.0,,,,,,
27,churn_y,skl_agglomerativeClust,2.0,,,,,,,,,,,,,,,,,,,,100.0,100.0,0.276702880859375,0.543,7396.9737,0.6249,0.5001,-0.0003,0.0,-0.0003,0.0,0.0,0.0,0.0,0.6134,,,,,,,,,,,,,,,,,euclidean,,,,,,,complete
28,churn_y,skl_birch,2.0,,,,,,,,,,,,,,,,,,,,inf,20.0,0.356177806854248,0.542,7318.4333,0.6237,0.501,-0.0004,0.0,-0.0003,0.0,0.0,0.0,0.0,0.6145,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
29,churn_y,skl_bis_kmeans,2.0,,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,100.0,20.0,0.5670926570892334,0.5469,7533.3791,0.6227,0.5,-0.0002,0.0,-0.0003,0.0,0.0,0.0,0.0,0.6133,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
30,churn_y,skl_kmeans,2.0,,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,20.0,0.6816840171813965,0.5469,7533.3791,0.6227,0.5,-0.0002,0.0,-0.0003,0.0,0.0,0.0,0.0,0.6133,,,,,,,,,,,,,,,,,,,,,,,,
31,compasscorestwoyears_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,2837.967403411865,0.0041,3.4979,31.0154,0.5409,0.0803,0.0371,0.0571,0.0573,0.0538,0.0613,0.0573,0.5811,,,,,,2.0,1.0,10.0,,,,,,,,,,,,,,,,
32,compasscorestwoyears_y,CenterParTree2,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,20.0,20.0,270.2145240306854,0.1743,984.6352,2.3695,0.5298,0.0586,0.0255,0.0384,0.0385,0.037,0.0401,0.0385,0.5578,4.0,2.0,0.0,cos,jaccard,,,,,,,,,,,,,,,,,,,
33,compasscorestwoyears_y,ImpurityParTree2,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,20.0,20.0,3.5101687908172607,-0.0047,142.9177,4.9797,0.5083,0.0133,0.03,0.0504,0.0505,0.0436,0.0601,0.0505,0.5917,2.0,2.0,0.0,,,,,,,,,,gini,r2,,,,,,,,,,
34,compasscorestwoyears_y,PrincipalParTree,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,20.0,20.0,1.310206174850464,0.1124,538.3129,3.3114,0.9409,0.8817,0.5746,0.8324,0.8324,0.8349,0.8299,0.8324,0.9412,2.0,2.0,0.0,,,,,,1.0,False,2.0,,,,,,,,,,,,,
35,compasscorestwoyears_y,VarianceParTree,,,,,,,,,,,,,50.0,30.0,,,,,,,20.0,20.0,4.641835927963257,0.2517,2825.6878,0.9326,0.5002,-0.0027,0.0008,0.0011,0.0013,0.0011,0.0015,0.0013,0.5779,6.0,2.0,0.1,,,,,,,,,,,,,,,,,,,,,
36,compasscorestwoyears_y,kmeans+dt,2.0,True,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,gini,best,3.0,50.0,0.0,,,0.0,,0.0,20.0,20.0,0.7103815078735352,0.5444,12292.3136,0.7026,0.5031,0.0059,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.51,,,,,,,,,,,,,,,,,,,,,,,,
37,compasscorestwoyears_y,kmodes,2.0,,Cao,11.0,500.0,,False,42.0,,,,,,,,,,,,,inf,100.0,6.72731876373291,0.0975,367.4213,3.8077,0.6947,0.3886,0.2234,0.3405,0.3406,0.3246,0.3583,0.3406,0.7166,,,,,,,,,,,,,,,,,,4.0,,,,,,
38,compasscorestwoyears_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,100.0,20.0,0.1166415214538574,0.5699,14229.7824,0.6311,0.5415,0.0892,0.2411,0.169,0.1695,0.3503,0.1118,0.1695,0.3527,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,
39,compasscorestwoyears_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,20.0,20.0,0.7599489688873291,0.1028,2.1028,0.6343,0.5048,0.0001,0.0001,0.0,0.0003,0.0002,0.0807,0.0003,0.7104,,,,,,,,,,,,,,,10.0,,cosine,4.0,0.1,,,,,
40,compasscorestwoyears_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,20.0,20.0,221.74381160736084,0.2114,518.4024,1.5716,0.5383,0.0841,0.3788,0.1866,0.1884,0.5504,0.1137,0.1884,0.302,,,,,,,,,,,,,,,20.0,inf,euclidean,4.0,,,,,,
41,compasscorestwoyears_y,skl_agglomerativeClust,2.0,,,,,,,,,,,,,,,,,,,,20.0,20.0,1.843098402023316,0.5439,12283.529,0.7037,0.5035,0.0069,0.0026,0.0037,0.0038,0.0038,0.0039,0.0038,0.51,,,,,,,,,,,,,,,,,euclidean,,,,,,,average
42,compasscorestwoyears_y,skl_birch,2.0,,,,,,,,,,,,,,,,,,,,inf,20.0,1.5799543857574463,0.5437,12276.483,0.7039,0.5036,0.0069,0.0027,0.0038,0.0039,0.0039,0.0039,0.0039,0.51,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
43,compasscorestwoyears_y,skl_bis_kmeans,8.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,100.0,5.622022390365601,0.5643,14629.8906,0.6856,0.5469,0.0998,0.2314,0.1742,0.1745,0.3362,0.1178,0.1745,0.3696,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
44,compasscorestwoyears_y,skl_kmeans,8.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,100.0,20.0,0.6028759479522705,0.5648,14645.7759,0.6847,0.5469,0.0998,0.2316,0.1743,0.1746,0.3365,0.1179,0.1746,0.3696,,,,,,,,,,,,,,,,,,,,,,,,
45,diabetes_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,14.886229753494264,-0.0696,0.8814,13.2028,0.512,-0.015,0.0021,0.0002,0.0034,0.0033,0.0034,0.0034,0.6178,,,,,,2.0,5.0,20.0,,,,,,,,,,,,,,,,
46,diabetes_y,CenterParTree2,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,20.0,20.0,0.1050138473510742,-0.0075,8.1314,6.7698,0.532,0.0287,0.0036,0.0053,0.0064,0.0056,0.0076,0.0064,0.6295,3.0,2.0,0.0,cos,jaccard,,,,,,,,,,,,,,,,,,,
47,diabetes_y,ImpurityParTree2,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,20.0,20.0,0.0942549705505371,0.0343,6.3109,5.2334,0.5482,0.0321,0.0056,0.011,0.0124,0.0087,0.022,0.0124,0.6991,12.0,2.0,0.1,,,,,,,,,,me,mape,,,,,,,,,,
48,diabetes_y,PrincipalParTree,,,,,,,,42.0,,,,,50.0,3.0,,,,,,,20.0,20.0,0.0787992477416992,0.1653,115.419,2.1925,0.5137,0.0126,0.0014,0.0011,0.0022,0.0021,0.0023,0.0022,0.5692,8.0,2.0,0.0,,,,,,2.0,False,1.0,,,,,,,,,,,,,
49,diabetes_y,VarianceParTree,,,,,,,,,,,,,5.0,3.0,,,,,,,1000.0,20.0,0.3731927871704101,0.1714,93.0812,2.3784,0.6206,0.2229,0.0824,0.1361,0.137,0.1273,0.1484,0.137,0.6793,3.0,2.0,0.1,,,,,,,,,,,,,,,,,,,,,
50,diabetes_y,kmeans+dt,2.0,True,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,gini,best,3.0,5.0,0.0,,,0.0,,0.0,100.0,100.0,0.0231251716613769,0.1726,133.5327,2.1769,0.5435,0.0825,0.0295,0.044,0.0449,0.0456,0.0443,0.0449,0.5742,,,,,,,,,,,,,,,,,,,,,,,,
51,diabetes_y,kmodes,2.0,,Cao,11.0,500.0,,False,42.0,,,,,,,,,,,,,inf,100.0,0.0852441787719726,0.0447,11.8074,6.0616,0.5124,-0.0089,0.0005,-0.0004,0.0008,0.0007,0.0009,0.0008,0.6076,,,,,,,,,,,,,,,,,,4.0,,,,,,
52,diabetes_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,inf,100.0,0.0526134967803955,0.3327,78.3964,1.2086,0.5419,0.0107,0.001,0.0007,0.0023,0.0015,0.005,0.0023,0.708,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
53,diabetes_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,100.0,100.0,0.0101487636566162,0.0236,46.9373,2.0441,0.4943,-0.0034,0.0084,0.0068,0.0098,0.013,0.0079,0.0098,0.4966,,,,,,,,,,,,,,,10.0,,correlation,4.0,0.1,,,,,
54,diabetes_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,100.0,100.0,1.958295822143555,0.2864,49.4388,1.2026,0.5482,0.0198,0.0038,0.0079,0.0095,0.0058,0.0256,0.0095,0.7201,,,,,,,,,,,,,,,20.0,inf,correlation,4.0,,,,,,
55,diabetes_y,skl_agglomerativeClust,2.0,,,,,,,,,,,,,,,,,,,,100.0,100.0,0.0093753337860107,0.4601,26.3077,0.9515,0.5482,0.0101,0.0039,0.0092,0.0113,0.0061,0.0859,0.0113,0.7357,,,,,,,,,,,,,,,,,euclidean,,,,,,,average
56,diabetes_y,skl_birch,6.0,,,,,,,,,,,,,,,,,,,,20.0,20.0,0.0430471897125244,0.1723,105.9825,1.701,0.5346,0.1099,0.0732,0.0636,0.0664,0.1131,0.047,0.0664,0.4445,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
57,diabetes_y,skl_bis_kmeans,2.0,,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,20.0,20.0,0.0513486862182617,0.1959,151.5,2.0119,0.5603,0.1137,0.04,0.0608,0.0617,0.0618,0.0617,0.0617,0.5961,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
58,diabetes_y,skl_kmeans,4.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,100.0,100.0,0.0323443412780761,0.202,144.5872,1.4952,0.5681,0.1617,0.0988,0.1054,0.1073,0.1528,0.0827,0.1073,0.5229,,,,,,,,,,,,,,,,,,,,,,,,
59,fico,CenterParTree2,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,20.0,20.0,2.2339253425598145,0.6575,7676.7968,0.3127,,,,,,,,,,2.0,2.0,0.1,cos,jaccard,,,,,,,,,,,,,,,,,,,
60,fico,ImpurityParTree2,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,20.0,20.0,1.622607707977295,0.6613,7820.7431,0.295,,,,,,,,,,3.0,2.0,0.0,,,,,,,,,,gini,mape,,,,,,,,,,
61,fico,PrincipalParTree,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,20.0,20.0,1.1306118965148926,0.6613,7820.7431,0.295,,,,,,,,,,2.0,2.0,0.0,,,,,,1.0,False,2.0,,,,,,,,,,,,,
62,fico,VarianceParTree,,,,,,,,,,,,,5.0,30.0,,,,,,,20.0,20.0,2.035041332244873,0.6613,7820.7431,0.295,,,,,,,,,,3.0,2.0,0.1,,,,,,,,,,,,,,,,,,,,,
63,fico,kmeans+dt,2.0,True,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,gini,best,30.0,50.0,0.0,,,0.0,,0.0,100.0,100.0,0.7418172359466553,0.6617,7836.4521,0.2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,fico,kmodes,2.0,,Cao,11.0,300.0,,False,42.0,,,,,,,,,,,,,100.0,100.0,3.544332504272461,0.1348,744.6745,3.3589,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
65,fico,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,100.0,100.0,0.1116220951080322,0.6613,7820.7431,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
66,fico,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,1000.0,100.0,0.0870366096496582,0.6629,3919.5693,0.2586,,,,,,,,,,,,,,,,,,,,,,,,10.0,,euclidean,4.0,0.75,,,,,
67,fico,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,275.293493270874,0.6632,2660.3634,0.9198,,,,,,,,,,,,,,,,,,,,,,,,20.0,inf,euclidean,4.0,,,,,,
68,fico,skl_agglomerativeClust,2.0,,,,,,,,,,,,,,,,,,,,100.0,100.0,1.666407585144043,0.8043,39.5993,0.1369,,,,,,,,,,,,,,,,,,,,,,,,,,euclidean,,,,,,,single
69,fico,skl_birch,4.0,,,,,,,,,,,,,,,,,,,,100.0,20.0,4.353217840194702,0.0728,1678.8283,2.5807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
70,fico,skl_bis_kmeans,2.0,,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,100.0,100.0,0.6779191493988037,0.6613,7820.7431,0.295,,,,,,,,,,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
71,fico,skl_kmeans,2.0,,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,100.0,100.0,0.5067932605743408,0.6613,7820.7431,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,german_credit_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,13.352562427520752,0.002,1.0715,14.5763,0.6422,0.1875,0.0865,0.201,0.2019,0.1416,0.3518,0.2019,0.77,,,,,,2.0,3.0,20.0,,,,,,,,,,,,,,,,
73,german_credit_y,CenterParTree2,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,20.0,20.0,0.3297374248504638,0.0508,49.3957,3.9931,0.4996,-0.0287,0.0177,0.0283,0.0291,0.029,0.0292,0.0291,0.5704,4.0,2.0,0.1,cos,jaccard,,,,,,,,,,,,,,,,,,,
74,german_credit_y,ImpurityParTree2,,,,,,,,42.0,,,,,50.0,3.0,,,,,,,20.0,20.0,0.1374878883361816,0.0081,16.6566,4.7661,0.5651,0.0417,0.0044,0.008,0.009,0.0072,0.0121,0.009,0.6907,6.0,2.0,0.1,,,,,,,,,,gini,mape,,,,,,,,,,
75,german_credit_y,PrincipalParTree,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,20.0,20.0,0.0904979705810546,0.0878,36.0571,3.2253,0.5644,0.0343,0.0032,0.0056,0.0066,0.0052,0.0093,0.0066,0.6953,6.0,2.0,0.0,,,,,,1.0,False,0.0,,,,,,,,,,,,,
76,german_credit_y,VarianceParTree,,,,,,,,,,,,,5.0,3.0,,,,,,,20.0,20.0,0.1054210662841796,0.0819,90.2267,3.2377,0.5058,0.0103,0.0032,0.0042,0.005,0.0053,0.0047,0.005,0.5453,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
77,german_credit_y,kmeans+dt,2.0,True,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,gini,best,3.0,50.0,0.0,,,0.0,,0.0,100.0,100.0,0.7068493366241455,0.1711,181.2419,1.9277,0.5264,0.009,0.0004,-0.0003,0.0006,0.0006,0.0006,0.0006,0.6121,,,,,,,,,,,,,,,,,,,,,,,,
78,german_credit_y,kmodes,2.0,,Cao,11.0,100.0,,False,42.0,,,,,,,,,,,,,100.0,100.0,0.4111156463623047,0.0349,25.488,5.4404,0.5255,0.0175,0.0013,0.0014,0.0023,0.0022,0.0023,0.0023,0.6004,,,,,,,,,,,,,,,,,,4.0,,,,,,
79,german_credit_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0112884044647216,0.1717,181.7658,1.9086,0.5274,0.0096,0.0004,-0.0002,0.0007,0.0006,0.0007,0.0007,0.6143,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,
80,german_credit_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,100.0,20.0,0.0155863761901855,0.1324,2.804,1.3116,0.5812,0.0053,0.0024,0.0057,0.0077,0.0039,0.1672,0.0077,0.7613,,,,,,,,,,,,,,,2.0,,cosine,4.0,0.25,,,,,
81,german_credit_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,2.5149190425872803,0.0376,17.8439,1.5894,0.5764,0.0072,0.0005,-0.0002,0.0013,0.0008,0.0047,0.0013,0.7483,,,,,,,,,,,,,,,20.0,inf,correlation,4.0,,,,,,
82,german_credit_y,skl_agglomerativeClust,2.0,,,,,,,,,,,,,,,,,,,,1000.0,100.0,0.0153868198394775,0.2699,2.735,0.593,0.5804,0.0027,0.0012,0.0019,0.0039,0.002,0.1524,0.0039,0.7613,,,,,,,,,,,,,,,,,euclidean,,,,,,,single
83,german_credit_y,skl_birch,2.0,,,,,,,,,,,,,,,,,,,,100.0,100.0,0.0611116886138916,0.1657,168.7586,1.9,0.5283,0.0042,0.0001,-0.0007,0.0001,0.0001,0.0002,0.0001,0.6227,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
84,german_credit_y,skl_bis_kmeans,2.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,20.0,0.7279453277587891,0.1717,181.7658,1.9086,0.5274,0.0096,0.0004,-0.0002,0.0007,0.0006,0.0007,0.0007,0.6143,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
85,german_credit_y,skl_kmeans,2.0,,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,100.0,0.8053286075592041,0.1717,181.7658,1.9086,0.5274,0.0096,0.0004,-0.0002,0.0007,0.0006,0.0007,0.0007,0.6143,,,,,,,,,,,,,,,,,,,,,,,,
86,home,CLTree,,,,,,,,,,,,,,,,,,,,,,,7.01271915435791,0.0235,3.1891,7.2288,0.4995,-0.0044,0.0124,0.0215,0.0234,0.018,0.0335,0.0234,0.6268,,,,,,2.0,5.0,10.0,,,,,,,,,,,,,,,,
87,home,CenterParTree2,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,20.0,20.0,0.0730683803558349,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,4.0,2.0,0.2,cos,jaccard,,,,,,,,,,,,,,,,,,,
